"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","country","out_bool","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"2598","vbudykin",6,"BC",7.5,7.5,4,NA,"reject",17883,0,"RU",FALSE,NA,1,NA,0,7.8,5.2,NA
"2599","vbudykin",7,"NC",5.2,NA,8.2,NA,"reject",10916,0,"RU",FALSE,NA,0,NA,0,5.3,5.2,NA
"2600","vbudykin",7,"SC",5.2,NA,2,0,"accept",11599,4.8,"RU",TRUE,1,0,5.3,0,NA,7.8,1
"2601","vbudykin",7,"BC",7.8,7.5,6.5,NA,"accept",11754,2.2,"RU",TRUE,0,1,7.5,0,7.8,5.3,1
"2602","vbudykin",8,"NC",5.3,NA,0.1,NA,"accept",16144,4.7,"RU",TRUE,0,1,5.2,0,NA,NA,1
"2603","vbudykin",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,5.2,0,5.1,7.8,NA
"2604","vbudykin",8,"BC",7.8,7.5,0,NA,"accept",15801,2.2,"RU",TRUE,1,NA,7.8,0,7.8,NA,1
"2605","vbudykin",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.3,0,5.3,5.1,NA
"2606","vbudykin",9,"SC",5.1,NA,3.6,2,"accept",13577,4.9,"RU",TRUE,NA,NA,NA,0,5,7.8,NA
"2607","vbudykin",9,"BC",7.8,8.1,6,NA,"reject",13400,0,"RU",FALSE,1,1,7.8,0,NA,5.3,1
"2608","vbudykin",10,"NC",5.3,NA,3.7,NA,"accept",8377,4.7,"RU",TRUE,NA,0,NA,0,5.4,5,NA
"2609","vbudykin",10,"SC",5,NA,0.2,0,"accept",5109,5,"RU",TRUE,1,1,5.1,0,4.9,NA,1
"2610","vbudykin",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,7.8,0,8,5.4,NA
"2611","vbudykin",11,"NC",5.4,NA,0,NA,"accept",13154,4.6,"RU",TRUE,1,NA,5.3,0,5.3,4.9,0
"2612","vbudykin",11,"SC",4.9,NA,3.2,4,"accept",11715,5.1,"RU",TRUE,1,1,5,0,4.5,8,1
"2613","vbudykin",11,"BC",8,7.4,4.5,NA,"accept",14056,2,"RU",TRUE,NA,1,NA,0,8,5.3,NA
"2614","vbudykin",12,"NC",5.3,NA,2,NA,"accept",13082,4.7,"RU",TRUE,1,1,5.4,0,5.3,4.5,1
"2615","vbudykin",12,"SC",4.5,NA,2.8,0.1,"accept",11969,5.5,"RU",TRUE,1,1,4.9,0,4,8,1
"2616","vbudykin",12,"BC",8,7.3,2,NA,"accept",13253,2,"RU",TRUE,1,1,8,0,8.1,5.3,1
"2617","vbudykin",13,"NC",5.3,NA,3,NA,"accept",15962,4.7,"RU",TRUE,1,1,5.3,0,NA,4,1
"2618","vbudykin",13,"SC",4,NA,4.6,4,"accept",6430,6,"RU",TRUE,1,1,4.5,0,3.5,8.1,1
"2619","vbudykin",13,"BC",8.1,7.6,4,NA,"accept",9553,1.9,"RU",TRUE,1,1,8,0,8,NA,0
"2620","vbudykin",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.3,0,5.3,3.5,NA
"2621","vbudykin",14,"SC",3.5,NA,2.1,3.4,"accept",9222,6.5,"RU",TRUE,1,NA,4,0,NA,8,1
"2622","vbudykin",14,"BC",8,7.3,7.5,NA,"accept",10684,2,"RU",TRUE,1,1,8.1,0,8,5.3,1
"2623","vbudykin",15,"NC",5.3,NA,2,NA,"accept",9587,4.7,"RU",TRUE,NA,1,NA,0,5.3,NA,NA
"2624","vbudykin",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,3.5,0,3,8,NA
"2625","vbudykin",15,"BC",8,8.3,4,NA,"reject",10892,0,"RU",FALSE,1,NA,8,0,8.1,5.3,1
"2626","vbudykin",16,"NC",5.3,NA,0.1,NA,"accept",17027,4.7,"RU",TRUE,1,0,5.3,0,5.3,3,1
"2627","vbudykin",16,"SC",3,NA,2.7,0.1,"accept",14532,7,"RU",TRUE,NA,1,NA,0,2.7,8.1,NA
"2628","vbudykin",16,"BC",8.1,8.6,6.7,NA,"reject",15933,0,"RU",FALSE,0,1,8,0,7,5.3,1
"2629","vbudykin",17,"NC",5.3,NA,7.8,NA,"reject",15624,0,"RU",FALSE,1,0,5.3,0,5.4,2.7,1
"2630","vbudykin",17,"SC",2.7,NA,3.4,3.3,"reject",17646,0,"RU",FALSE,1,0,3,0,3.1,7,1
"2631","vbudykin",17,"BC",7,6.1,10,NA,"reject",15857,0,"RU",FALSE,0,0,8.1,0,NA,5.4,0
"2632","vbudykin",18,"NC",5.4,NA,9,NA,"reject",12932,0,"RU",FALSE,0,0,5.3,0,5.3,3.1,1
"2633","vbudykin",18,"SC",3.1,NA,3,3.5,"accept",13591,6.9,"RU",TRUE,0,0,2.7,0,NA,NA,1
"2634","vbudykin",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,7,0,7.1,5.3,NA
"2635","vbudykin",19,"NC",5.3,NA,3.5,NA,"accept",9772,4.7,"RU",TRUE,0,NA,5.4,0,NA,NA,0
"2636","vbudykin",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,3.1,0,3,7.1,NA
"2637","vbudykin",19,"BC",7.1,8.7,0.1,NA,"reject",10989,0,"RU",FALSE,NA,NA,NA,0,9.1,NA,NA
"2638","vbudykin",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,0,5.3,0,5.4,3,NA
"2639","vbudykin",20,"SC",3,NA,4.6,0.1,"accept",9931,7,"RU",TRUE,NA,NA,NA,0,NA,9.1,NA
"2640","vbudykin",20,"BC",9.1,8,1,NA,"accept",15325,0.9,"RU",TRUE,0,1,7.1,0,9,5.4,1
"2641","vbudykin",21,"NC",5.4,NA,3.1,NA,"accept",12877,4.6,"RU",TRUE,NA,1,NA,0,5.4,NA,NA
"2642","vbudykin",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,3,0,3.1,9,NA
"2643","vbudykin",21,"BC",9,8.6,8,NA,"accept",13929,1,"RU",TRUE,1,NA,9.1,0,5.6,5.4,1
"2644","vbudykin",22,"NC",5.4,NA,8,NA,"reject",21631,0,"RU",FALSE,1,1,5.4,0,5.3,3.1,1
"2645","vbudykin",22,"SC",3.1,NA,1,0,"accept",21576,6.9,"RU",TRUE,NA,0,NA,0,3,5.6,NA
"2646","vbudykin",22,"BC",5.6,8,1,NA,"reject",23449,0,"RU",FALSE,1,1,9,0,8,5.3,1
"2647","vbudykin",23,"NC",5.3,NA,3.4,NA,"accept",10827,4.7,"RU",TRUE,0,0,5.4,0,5.4,3,0
"2648","vbudykin",23,"SC",3,NA,2.9,0.1,"accept",12059,7,"RU",TRUE,1,1,3.1,0,3.1,8,1
"2649","vbudykin",23,"BC",8,9,4,NA,"reject",9153,0,"RU",FALSE,0,1,5.6,0,9.1,5.4,1
"2650","vbudykin",24,"NC",5.4,NA,0.8,NA,"accept",5711,4.6,"RU",TRUE,1,0,5.3,0,NA,3.1,0
"2651","vbudykin",24,"SC",3.1,NA,1,0,"accept",7098,6.9,"RU",TRUE,1,1,3,0,NA,9.1,0
"2652","vbudykin",24,"BC",9.1,8.2,1,NA,"accept",6663,0.9,"RU",TRUE,0,1,8,0,NA,NA,1
"2653","ekarelova",1,"SC",2.5,NA,5.2,4.5,"reject",15204,0,"RU",FALSE,NA,NA,NA,0,5.6,6.1,NA
"2654","ekarelova",1,"BC",6.1,5.5,3.8,NA,"accept",15884,3.9,"RU",TRUE,NA,0,NA,0,NA,3.9,NA
"2655","ekarelova",1,"NC",3.9,NA,5,NA,"reject",14269,0,"RU",FALSE,NA,1,NA,0,5.3,5.6,NA
"2656","ekarelova",2,"SC",5.6,NA,0.1,4.5,"accept",9345,4.4,"RU",TRUE,0,0,2.5,0,4.8,NA,1
"2657","ekarelova",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,6.1,0,5.9,5.3,NA
"2658","ekarelova",2,"NC",5.3,NA,4,NA,"accept",10323,4.7,"RU",TRUE,0,NA,3.9,0,4.5,4.8,1
"2659","ekarelova",3,"SC",4.8,NA,2,6.2,"accept",10860,5.2,"RU",TRUE,1,1,5.6,0,5.6,5.9,1
"2660","ekarelova",3,"BC",5.9,7.3,4,NA,"reject",10690,0,"RU",FALSE,NA,1,NA,0,7.8,4.5,NA
"2661","ekarelova",3,"NC",4.5,NA,5,NA,"reject",10649,0,"RU",FALSE,1,0,5.3,0,4.7,5.6,1
"2662","ekarelova",4,"SC",5.6,NA,3.5,0.1,"accept",10849,4.4,"RU",TRUE,1,0,4.8,0,5.2,7.8,0
"2663","ekarelova",4,"BC",7.8,7.1,4.3,NA,"accept",11755,2.2,"RU",TRUE,0,1,5.9,0,NA,4.7,1
"2664","ekarelova",4,"NC",4.7,NA,6.8,NA,"reject",11372,0,"RU",FALSE,0,1,4.5,0,5.5,5.2,1
"2665","ekarelova",5,"SC",5.2,NA,3.5,4,"accept",14414,4.8,"RU",TRUE,1,0,5.6,0,5.4,NA,1
"2666","ekarelova",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,7.8,0,7.6,5.5,NA
"2667","ekarelova",5,"NC",5.5,NA,6.9,NA,"reject",14816,0,"RU",FALSE,0,NA,4.7,0,NA,5.4,1
"2668","ekarelova",6,"SC",5.4,NA,3.5,4.3,"accept",10454,4.6,"RU",TRUE,1,0,5.2,0,5.3,7.6,0
"2669","ekarelova",6,"BC",7.6,7.5,2,NA,"accept",11240,2.4,"RU",TRUE,NA,1,NA,0,7.3,NA,NA
"2670","ekarelova",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,1,5.5,0,5.7,5.3,NA
"2671","ekarelova",7,"SC",5.3,NA,2,0,"accept",15769,4.7,"RU",TRUE,1,NA,5.4,0,NA,7.3,1
"2672","ekarelova",7,"BC",7.3,8.2,0.1,NA,"reject",16658,0,"RU",FALSE,1,1,7.6,0,8.7,5.7,1
"2673","ekarelova",7,"NC",5.7,NA,0.1,NA,"accept",15371,4.3,"RU",TRUE,NA,0,NA,0,6.1,NA,NA
"2674","ekarelova",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,5.3,0,5,8.7,NA
"2675","ekarelova",8,"BC",8.7,8.3,3,NA,"accept",8492,1.3,"RU",TRUE,0,NA,7.3,0,8.1,6.1,1
"2676","ekarelova",8,"NC",6.1,NA,4.5,NA,"accept",8438,3.9,"RU",TRUE,1,1,5.7,0,NA,5,0
"2677","ekarelova",9,"SC",5,NA,2,3.5,"accept",11725,5,"RU",TRUE,NA,1,NA,0,4.8,8.1,NA
"2678","ekarelova",9,"BC",8.1,7.3,4,NA,"accept",11912,1.9,"RU",TRUE,1,1,8.7,0,NA,NA,1
"2679","ekarelova",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,6.1,0,5,4.8,NA
"2680","ekarelova",10,"SC",4.8,NA,3.2,4.3,"accept",7075,5.2,"RU",TRUE,1,NA,5,0,5.1,NA,1
"2681","ekarelova",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.1,0,7.5,5,NA
"2682","ekarelova",10,"NC",5,NA,0,NA,"accept",5856,5,"RU",TRUE,NA,NA,NA,0,5.2,5.1,NA
"2683","ekarelova",11,"SC",5.1,NA,4.1,3.5,"accept",7659,4.9,"RU",TRUE,1,1,4.8,0,4.6,7.5,0
"2684","ekarelova",11,"BC",7.5,8.4,7.9,NA,"reject",7661,0,"RU",FALSE,NA,1,NA,0,8,5.2,NA
"2685","ekarelova",11,"NC",5.2,NA,4,NA,"accept",10823,4.8,"RU",TRUE,1,0,5,0,5.2,4.6,0
"2686","ekarelova",12,"SC",4.6,NA,0.4,2,"accept",11837,5.4,"RU",TRUE,1,1,5.1,0,5.1,8,1
"2687","ekarelova",12,"BC",8,6.9,7.1,NA,"accept",11475,2,"RU",TRUE,0,1,7.5,0,8.2,5.2,1
"2688","ekarelova",12,"NC",5.2,NA,5.6,NA,"reject",11977,0,"RU",FALSE,1,1,5.2,0,5.4,5.1,1
"2689","ekarelova",13,"SC",5.1,NA,2,3.5,"accept",11027,4.9,"RU",TRUE,1,0,4.6,0,5,8.2,0
"2690","ekarelova",13,"BC",8.2,7.3,3.5,NA,"accept",10231,1.8,"RU",TRUE,1,1,8,0,8.2,5.4,0
"2691","ekarelova",13,"NC",5.4,NA,4,NA,"accept",11483,4.6,"RU",TRUE,0,1,5.2,0,NA,5,1
"2692","ekarelova",14,"SC",5,NA,1,0.1,"accept",9105,5,"RU",TRUE,1,1,5.1,0,NA,8.2,1
"2693","ekarelova",14,"BC",8.2,7.8,3.8,NA,"accept",10456,1.8,"RU",TRUE,1,1,8.2,0,8.2,NA,1
"2694","ekarelova",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.4,0,5.7,NA,NA
"2695","ekarelova",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,NA,5,0,5.2,8.2,NA
"2696","ekarelova",15,"BC",8.2,7.9,1.6,NA,"accept",8155,1.8,"RU",TRUE,1,NA,8.2,0,8.4,5.7,1
"2697","ekarelova",15,"NC",5.7,NA,4.5,NA,"accept",7584,4.3,"RU",TRUE,NA,1,NA,0,5,5.2,NA
"2698","ekarelova",16,"SC",5.2,NA,2,3.5,"accept",10240,4.8,"RU",TRUE,NA,1,NA,0,5.1,8.4,NA
"2699","ekarelova",16,"BC",8.4,7.7,4,NA,"accept",10414,1.6,"RU",TRUE,1,1,8.2,0,8.4,5,0
"2700","ekarelova",16,"NC",5,NA,0,NA,"accept",9275,5,"RU",TRUE,1,1,5.7,0,5.2,5.1,1
"2701","ekarelova",17,"SC",5.1,NA,2.2,0,"accept",13911,4.9,"RU",TRUE,1,1,5.2,0,4.9,8.4,1
"2702","ekarelova",17,"BC",8.4,7.9,7,NA,"accept",11945,1.6,"RU",TRUE,1,1,8.4,0,NA,5.2,1
"2703","ekarelova",17,"NC",5.2,NA,3.6,NA,"accept",13426,4.8,"RU",TRUE,1,1,5,0,4.6,4.9,0
"2704","ekarelova",18,"SC",4.9,NA,1,6.3,"accept",8850,5.1,"RU",TRUE,1,1,5.1,0,NA,NA,1
"2705","ekarelova",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.4,0,8.1,4.6,NA
"2706","ekarelova",18,"NC",4.6,NA,4,NA,"accept",9337,5.4,"RU",TRUE,1,NA,5.2,0,4.5,NA,1
"2707","ekarelova",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.9,0,4.5,8.1,NA
"2708","ekarelova",19,"BC",8.1,6.1,7.1,NA,"accept",7969,1.9,"RU",TRUE,NA,NA,NA,0,8.1,4.5,NA
"2709","ekarelova",19,"NC",4.5,NA,5.7,NA,"reject",6383,0,"RU",FALSE,1,1,4.6,0,NA,4.5,1
"2710","ekarelova",20,"SC",4.5,NA,2.9,3,"accept",10631,5.5,"RU",TRUE,NA,0,NA,0,NA,8.1,NA
"2711","ekarelova",20,"BC",8.1,8.5,7.9,NA,"reject",12251,0,"RU",FALSE,1,1,8.1,0,8.6,NA,1
"2712","ekarelova",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,0,4.5,0,5.2,NA,NA
"2713","ekarelova",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,NA,4.5,0,5.2,8.6,NA
"2714","ekarelova",21,"BC",8.6,8.5,2.9,NA,"accept",16122,1.4,"RU",TRUE,0,NA,8.1,0,8.2,5.2,1
"2715","ekarelova",21,"NC",5.2,NA,4,NA,"accept",15568,4.8,"RU",TRUE,NA,1,NA,0,5.5,5.2,NA
"2716","ekarelova",22,"SC",5.2,NA,0.1,0,"accept",5150,4.8,"RU",TRUE,NA,1,NA,0,5.5,8.2,NA
"2717","ekarelova",22,"BC",8.2,9.3,0,NA,"reject",7722,0,"RU",FALSE,1,1,8.6,0,9.1,5.5,1
"2718","ekarelova",22,"NC",5.5,NA,3.8,NA,"accept",4431,4.5,"RU",TRUE,1,0,5.2,0,5.6,5.5,0
"2719","ekarelova",23,"SC",5.5,NA,2.9,3.8,"accept",4345,4.5,"RU",TRUE,1,1,5.2,0,5.6,9.1,0
"2720","ekarelova",23,"BC",9.1,8.8,8,NA,"accept",5905,0.9,"RU",TRUE,0,1,8.2,0,8.5,5.6,1
"2721","ekarelova",23,"NC",5.6,NA,0,NA,"accept",4562,4.4,"RU",TRUE,1,1,5.5,0,5.4,5.6,0
"2722","ekarelova",24,"SC",5.6,NA,3.1,3.8,"accept",15477,4.4,"RU",TRUE,1,1,5.5,0,NA,8.5,0
"2723","ekarelova",24,"BC",8.5,7.5,0.1,NA,"accept",16997,1.5,"RU",TRUE,1,1,9.1,0,NA,5.4,1
"2724","ekarelova",24,"NC",5.4,NA,1,NA,"accept",16213,4.6,"RU",TRUE,1,1,5.6,0,NA,NA,1
"2725","ekucherova",1,"BC",6.7,5,4.7,NA,"accept",13257,3.3,"RU",TRUE,NA,NA,NA,0,NA,3.9,NA
"2726","ekucherova",1,"SC",3.9,NA,4.2,2.4,"accept",14363,6.1,"RU",TRUE,NA,1,NA,0,4.8,3.4,NA
"2727","ekucherova",1,"NC",3.4,NA,4.5,NA,"reject",12314,0,"RU",FALSE,NA,1,NA,0,4.2,NA,NA
"2728","ekucherova",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,0,6.7,0,5.8,4.8,NA
"2729","ekucherova",2,"SC",4.8,NA,4.1,5.6,"accept",11064,5.2,"RU",TRUE,1,NA,3.9,0,4.9,4.2,0
"2730","ekucherova",2,"NC",4.2,NA,5.5,NA,"reject",12612,0,"RU",FALSE,0,1,3.4,0,5.5,5.8,1
"2731","ekucherova",3,"BC",5.8,6,2,NA,"reject",14319,0,"RU",FALSE,NA,0,NA,0,6.2,4.9,NA
"2732","ekucherova",3,"SC",4.9,NA,4,6.2,"accept",17193,5.1,"RU",TRUE,1,0,4.8,0,7.3,5.5,0
"2733","ekucherova",3,"NC",5.5,NA,5.1,NA,"accept",13035,4.5,"RU",TRUE,0,1,4.2,0,5.1,6.2,1
"2734","ekucherova",4,"BC",6.2,6.5,4,NA,"reject",6355,0,"RU",FALSE,0,1,5.8,0,NA,7.3,1
"2735","ekucherova",4,"SC",7.3,NA,3.5,3.2,"accept",3997,2.7,"RU",TRUE,1,0,4.9,0,5.2,5.1,0
"2736","ekucherova",4,"NC",5.1,NA,4,NA,"accept",7319,4.9,"RU",TRUE,1,1,5.5,0,5.1,NA,1
"2737","ekucherova",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,6.2,0,6.8,5.2,NA
"2738","ekucherova",5,"SC",5.2,NA,2,0.1,"accept",5309,4.8,"RU",TRUE,1,NA,7.3,0,3.8,5.1,1
"2739","ekucherova",5,"NC",5.1,NA,3.2,NA,"accept",7521,4.9,"RU",TRUE,1,1,5.1,0,NA,6.8,1
"2740","ekucherova",6,"BC",6.8,5.7,5.7,NA,"accept",10486,3.2,"RU",TRUE,NA,1,NA,0,6.3,3.8,NA
"2741","ekucherova",6,"SC",3.8,NA,0,4.9,"accept",8364,6.2,"RU",TRUE,1,1,5.2,0,3.3,NA,1
"2742","ekucherova",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.1,0,4.6,6.3,NA
"2743","ekucherova",7,"BC",6.3,5.9,6.3,NA,"accept",14094,3.7,"RU",TRUE,1,NA,6.8,0,5.9,3.3,1
"2744","ekucherova",7,"SC",3.3,NA,0.5,0.1,"accept",15033,6.7,"RU",TRUE,1,1,3.8,0,NA,4.6,1
"2745","ekucherova",7,"NC",4.6,NA,3,NA,"accept",14953,5.4,"RU",TRUE,NA,1,NA,0,4.3,5.9,NA
"2746","ekucherova",8,"BC",5.9,7.9,3,NA,"reject",17083,0,"RU",FALSE,1,1,6.3,0,4.4,NA,1
"2747","ekucherova",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,3.3,0,3.1,4.3,NA
"2748","ekucherova",8,"NC",4.3,NA,4,NA,"accept",17129,5.7,"RU",TRUE,1,NA,4.6,0,NA,4.4,1
"2749","ekucherova",9,"BC",4.4,7.5,2.9,NA,"reject",6701,0,"RU",FALSE,0,1,5.9,0,NA,3.1,0
"2750","ekucherova",9,"SC",3.1,NA,3.6,4.2,"reject",8754,0,"RU",FALSE,NA,0,NA,0,4.6,NA,NA
"2751","ekucherova",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,0,4.3,0,4.7,NA,NA
"2752","ekucherova",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,NA,4.4,0,5.1,4.6,NA
"2753","ekucherova",10,"SC",4.6,NA,2,2,"accept",8355,5.4,"RU",TRUE,0,NA,3.1,0,4.2,4.7,1
"2754","ekucherova",10,"NC",4.7,NA,0,NA,"accept",9198,5.3,"RU",TRUE,NA,1,NA,0,3.9,5.1,NA
"2755","ekucherova",11,"BC",5.1,7.2,5,NA,"reject",12279,0,"RU",FALSE,NA,1,NA,0,7.6,4.2,NA
"2756","ekucherova",11,"SC",4.2,NA,2,3.5,"accept",12780,5.8,"RU",TRUE,1,0,4.6,0,3.9,3.9,1
"2757","ekucherova",11,"NC",3.9,NA,2.9,NA,"accept",12858,6.1,"RU",TRUE,1,1,4.7,0,4.4,7.6,1
"2758","ekucherova",12,"BC",7.6,6.9,8,NA,"reject",15623,0,"RU",FALSE,0,1,5.1,0,7.8,3.9,1
"2759","ekucherova",12,"SC",3.9,NA,3,0.1,"accept",12833,6.1,"RU",TRUE,1,0,4.2,0,3.8,4.4,1
"2760","ekucherova",12,"NC",4.4,NA,0,NA,"accept",14843,5.6,"RU",TRUE,1,1,3.9,0,4.3,7.8,0
"2761","ekucherova",13,"BC",7.8,7.3,0.1,NA,"accept",12451,2.2,"RU",TRUE,0,1,7.6,0,7.2,3.8,1
"2762","ekucherova",13,"SC",3.8,NA,2.8,5,"accept",13162,6.2,"RU",TRUE,1,1,3.9,0,4,4.3,1
"2763","ekucherova",13,"NC",4.3,NA,4.8,NA,"reject",11338,0,"RU",FALSE,1,1,4.4,0,NA,7.2,1
"2764","ekucherova",14,"BC",7.2,9,4,NA,"reject",11875,0,"RU",FALSE,1,0,7.8,0,8.1,4,1
"2765","ekucherova",14,"SC",4,NA,2.1,0,"accept",12256,6,"RU",TRUE,1,0,3.8,0,NA,NA,0
"2766","ekucherova",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,1,4.3,0,5.2,8.1,NA
"2767","ekucherova",15,"BC",8.1,8.2,0.1,NA,"reject",8641,0,"RU",FALSE,0,NA,7.2,0,8.5,NA,1
"2768","ekucherova",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,4,0,3.8,5.2,NA
"2769","ekucherova",15,"NC",5.2,NA,3.5,NA,"accept",6469,4.8,"RU",TRUE,NA,NA,NA,0,4.2,8.5,NA
"2770","ekucherova",16,"BC",8.5,8,3,NA,"accept",17060,1.5,"RU",TRUE,0,1,8.1,0,8.2,3.8,1
"2771","ekucherova",16,"SC",3.8,NA,2.7,0.1,"accept",18452,6.2,"RU",TRUE,NA,1,NA,0,4.2,4.2,NA
"2772","ekucherova",16,"NC",4.2,NA,4.3,NA,"reject",17004,0,"RU",FALSE,1,1,5.2,0,4.9,8.2,1
"2773","ekucherova",17,"BC",8.2,8.3,7,NA,"reject",11750,0,"RU",FALSE,1,0,8.5,0,NA,4.2,1
"2774","ekucherova",17,"SC",4.2,NA,3.1,3.9,"accept",8226,5.8,"RU",TRUE,1,0,3.8,0,3.6,4.9,0
"2775","ekucherova",17,"NC",4.9,NA,1,NA,"accept",8623,5.1,"RU",TRUE,0,1,4.2,0,5.2,NA,1
"2776","ekucherova",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,8.2,0,8.5,3.6,NA
"2777","ekucherova",18,"SC",3.6,NA,1,3,"accept",11394,6.4,"RU",TRUE,1,NA,4.2,0,NA,5.2,1
"2778","ekucherova",18,"NC",5.2,NA,1,NA,"accept",13368,4.8,"RU",TRUE,1,1,4.9,0,5.2,8.5,0
"2779","ekucherova",19,"BC",8.5,6.9,0,NA,"accept",12678,1.5,"RU",TRUE,NA,1,NA,0,8.3,NA,NA
"2780","ekucherova",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,3.6,0,3.8,5.2,NA
"2781","ekucherova",19,"NC",5.2,NA,3,NA,"accept",10348,4.8,"RU",TRUE,1,NA,5.2,0,NA,8.3,1
"2782","ekucherova",20,"BC",8.3,8.8,1,NA,"reject",9430,0,"RU",FALSE,1,1,8.5,0,8.9,3.8,1
"2783","ekucherova",20,"SC",3.8,NA,2,0.1,"accept",11247,6.2,"RU",TRUE,NA,0,NA,0,NA,NA,NA
"2784","ekucherova",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.2,0,5,8.9,NA
"2785","ekucherova",21,"BC",8.9,8.6,8,NA,"accept",16952,1.1,"RU",TRUE,0,NA,8.3,0,8.6,NA,1
"2786","ekucherova",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,3.8,0,3.8,5,NA
"2787","ekucherova",21,"NC",5,NA,3.5,NA,"accept",12218,5,"RU",TRUE,NA,NA,NA,0,5.7,8.6,NA
"2788","ekucherova",22,"BC",8.6,8.2,1,NA,"accept",5526,1.4,"RU",TRUE,1,1,8.9,0,8.6,3.8,1
"2789","ekucherova",22,"SC",3.8,NA,1.9,0,"accept",7393,6.2,"RU",TRUE,NA,1,NA,0,5.6,5.7,NA
"2790","ekucherova",22,"NC",5.7,NA,8,NA,"reject",5724,0,"RU",FALSE,1,1,5,0,6.4,8.6,0
"2791","ekucherova",23,"BC",8.6,9.3,0,NA,"reject",16757,0,"RU",FALSE,1,0,8.6,0,8.6,5.6,1
"2792","ekucherova",23,"SC",5.6,NA,0.5,0,"accept",18356,4.4,"RU",TRUE,1,0,3.8,0,3.8,6.4,0
"2793","ekucherova",23,"NC",6.4,NA,0,NA,"accept",17867,3.6,"RU",TRUE,0,1,5.7,0,4.6,8.6,1
"2794","ekucherova",24,"BC",8.6,8.4,1,NA,"accept",16782,1.4,"RU",TRUE,0,1,8.6,0,NA,3.8,0
"2795","ekucherova",24,"SC",3.8,NA,1,3,"accept",13786,6.2,"RU",TRUE,1,1,5.6,0,NA,4.6,1
"2796","ekucherova",24,"NC",4.6,NA,1,NA,"accept",14014,5.4,"RU",TRUE,1,1,6.4,0,NA,NA,1
"2797","taleshkovskaya",1,"BC",7.2,4.3,5,NA,"accept",13300,2.8,"RU",TRUE,NA,NA,NA,0,NA,4.1,NA
"2798","taleshkovskaya",1,"NC",4.1,NA,3,NA,"accept",15627,5.9,"RU",TRUE,NA,1,NA,0,4.7,2.3,NA
"2799","taleshkovskaya",1,"SC",2.3,NA,3.5,6.8,"reject",12887,0,"RU",FALSE,NA,1,NA,0,4.1,NA,NA
"2800","taleshkovskaya",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,0,7.2,0,6.3,4.7,NA
"2801","taleshkovskaya",2,"NC",4.7,NA,4.5,NA,"accept",15769,5.3,"RU",TRUE,1,NA,4.1,0,3.9,4.1,0
"2802","taleshkovskaya",2,"SC",4.1,NA,4,2.9,"accept",14201,5.9,"RU",TRUE,0,1,2.3,0,5.6,6.3,1
"2803","taleshkovskaya",3,"BC",6.3,8,5.2,NA,"reject",6999,0,"RU",FALSE,NA,1,NA,0,7.2,3.9,NA
"2804","taleshkovskaya",3,"NC",3.9,NA,0.1,NA,"accept",10502,6.1,"RU",TRUE,1,0,4.7,0,3.6,5.6,1
