beh,opb,clh,rpe,cob,coe,cmr,otb,sib
3.0,5.44474945061,-1.77768978511,-4.55525054939,6.8,3.2,36.5551443624,0,4.64647896051
4.2,5.77109265478,0.0262416737546,0.0139031999321,5.75718945485,0.0,40.7979549076,1,5.75718945485
7.0,6.76652145306,-1.12696827314,-0.481369113776,6.8,0.447890566831,43.5500643407,1,7.24789056683
3.4,5.44474945061,-0.175582326298,-4.55525054939,5.8,4.2,43.5500643407,0,5.42670529295
4.1,5.76364053961,-0.292782281096,0.188409303235,5.57523123638,0.0,47.9748331044,1,5.57523123638
7.2,7.02453529804,-0.498947433957,0.30118164185,6.72335365619,0.0,51.2514794482,1,6.72335365619
3.6,5.44474945061,-1.12158023407,-0.645673611997,6.09042306261,0.0,55.1610563856,1,6.09042306261
4.8,5.66265315308,-0.198759724034,-0.0293315503611,5.69198470344,0.0,59.4690716821,1,5.69198470344
6.6,6.86310193801,-1.12291212821,-0.479393771195,7.3424957092,0.0,62.1265759729,1,7.3424957092
4.1,5.79083050664,-1.61828961273,0.913461813638,4.877368693,0.0,67.2492072799,1,4.877368693
4.9,5.67837486407,-0.46809248851,0.284303986691,5.39407087738,0.0,71.8551364025,1,5.39407087738
7.9,7.12005699937,-0.0205009099004,0.0394713931914,5.8,1.28058560618,74.7745507964,1,7.08058560618
4.6,5.30121497453,-0.258631174831,-0.0584889468996,5.35970392143,0.0,79.4148468749,1,5.35970392143
5.5,5.52598792721,-0.120990500989,0.0944391995168,5.43154872769,0.0,83.9832981472,1,5.43154872769
7.2,7.09890033262,-0.669257666398,-0.258464048293,7.35736438091,0.0,86.6259337663,1,7.35736438091
4.8,5.33256505007,-0.230302615226,-4.66743494993,8.6,1.4,86.6259337663,0,5.37725798844
5.9,5.47536851627,-1.79003132646,-0.804280820744,6.27964933701,0.0,90.3462844293,1,6.27964933701
8.0,7.2374370625,-0.711702266525,-0.279134568554,7.51657163106,0.0,92.8297127983,1,7.51657163106
5.1,5.33256505007,-1.17398796269,-0.683983661618,6.01654871169,0.0,96.8131640866,1,6.01654871169
5.4,5.90646303618,-0.866270660479,-0.35440937641,6.26087241259,0.0,100.552291674,1,6.26087241259
7.6,7.38705319125,-0.189718841464,-2.61294680875,8.0,2.0,100.552291674,0,7.4119818318
5.5,5.6991802927,-3.7709360795,-4.3008197073,7.4,2.6,100.552291674,0,3.60822086174
6.0,6.09642646194,-0.331591253858,0.209637811336,5.8867886506,0.0,104.665503023,1,5.8867886506
7.0,7.38705319125,-0.493049275919,-0.186217481588,7.57327067284,0.0,107.092232351,1,7.57327067284
5.5,5.6991802927,-0.648827494855,-0.300091359631,5.99927165233,0.0,111.092960698,1,5.99927165233
6.0,5.98406059506,-0.905824142435,-0.373671922123,6.35773251719,0.0,114.735228181,1,6.35773251719
6.9,7.48686576138,-0.506988247279,-2.51313423862,8.6,1.4,114.735228181,0,7.18128579464
5.5,5.86002926146,-0.691552902218,0.406536832989,5.45349242847,0.0,119.281735753,1,5.45349242847
6.1,6.18434874532,-1.615418672,0.911891409059,5.27245733626,0.0,124.009278416,1,5.27245733626
7.4,7.48686576138,-0.55939266311,-2.51313423862,8.2,1.8,124.009278416,0,7.721580259
5.0,5.64212551898,-0.487602606012,0.294976020964,5.34714949801,0.0,128.662128918,1,5.34714949801
6.6,5.69557495007,-0.111578028598,0.0892905771188,5.60628437295,0.0,133.055844545,1,5.60628437295
8.3,7.48686576138,-0.729584179444,-2.51313423862,8.7,1.3,133.055844545,0,7.84599025744
6.2,5.48401837174,-0.123732907583,0.0959392959239,5.38807907582,0.0,137.66776547,1,5.38807907582
8.1,5.64771520073,-0.445846745756,-0.14966292994,5.79737813067,0.0,141.870387339,1,5.79737813067
9.0,7.48686576138,-0.223643806761,-2.51313423862,9.0,1.0,141.870387339,0,7.44541566273
6.2,5.43259490913,-1.10889353904,-4.56740509087,6.9051616274,3.0948383726,141.870387339,0,5.9051616274
8.6,5.72793453118,-0.778845379004,0.454285817791,5.27364871339,0.0,146.596738625,1,5.27364871339
9.0,7.48686576138,-7.62619126463,3.64649071063,3.84037505075,0.0,152.756363575,1,3.84037505075
6.5,5.43259490913,-0.941225234289,-4.56740509087,8.2,1.8,152.756363575,0,5.94642901628
8.2,5.48443733284,-0.278432645332,-4.51556266716,8.1,1.9,152.756363575,0,5.30387728037
8.6,5.53234674048,-0.73882487016,-4.46765325952,6.2,3.8,152.756363575,0,5.09995214103
6.2,5.43259490913,-0.565541322754,0.207954188938,5.22464072019,0.0,157.531722855,1,5.22464072019
7.0,5.48443733284,-1.32947709207,-4.51556266716,8.6,1.4,157.531722855,0,6.28208354804
8.5,5.53234674048,-1.39078930328,-4.46765325952,7.37481218207,2.62518781793,157.531722855,0,6.37481218207
5.6,5.32113146386,-2.09472467562,1.17407179304,4.14705967081,0.0,163.384663184,1,4.14705967081
7.4,5.48443733284,-0.232047939034,0.0455429110661,5.43889442178,0.0,167.945768762,1,5.43889442178
8.6,5.53234674048,-1.35529673181,-0.816520371844,6.34886711232,0.0,171.59690165,1,6.34886711232
6.0,4.69182898279,-1.45171931374,0.822347860093,3.86948112269,0.0,177.727420527,1,3.86948112269
8.1,5.46002633251,-0.823401464071,-0.333532077759,5.79355841027,0.0,181.933862117,1,5.79355841027
9.1,5.97000165979,-0.483440988074,0.292699615952,5.67730204384,0.0,186.256560073,1,5.67730204384
6.5,4.25105052978,-0.00932214504433,-5.74894947022,5.21769392096,4.78230607904,186.256560073,0,4.21769392096
9.1,5.63879952619,0.0276981230671,0.0131065221581,5.62569300403,0.0,190.630867069,1,5.62569300403
8.6,5.81311466564,-3.18987032991,-1.48600241542,7.29911708106,0.0,193.331749988,1,7.29911708106
7.0,4.25105052978,-0.403180013809,-5.74894947022,5.12216629829,4.87783370171,193.331749988,0,4.12216629829
8.8,5.63177443031,-4.94174948922,-4.36822556969,9.1,0.9,193.331749988,0,2.90038006423
9.0,6.60961196031,-0.395107801953,0.244381363144,6.36523059716,0.0,196.966519391,1,6.36523059716
7.5,4.25105052978,-1.12897367153,0.48234574279,3.76870478699,0.0,203.197814604,1,3.76870478699
9.2,5.63177443031,-0.487036995157,-4.36822556969,5.1,4.9,203.197814604,0,5.81359693466
8.9,6.47862354966,-0.599476563286,-3.52137645034,7.0,3.0,203.197814604,0,6.70310420074
7.6,3.99251321164,-2.65388529046,-6.00748678836,3.51258056228,6.48741943772,203.197814604,0,2.51258056228
8.8,5.63177443031,-2.19877921378,-1.43310606616,6.0,1.06488049647,206.132934107,1,7.06488049647
9.0,6.47862354966,-2.45162527671,-3.52137645034,6.9,3.1,206.132934107,0,5.35214647515
7.5,3.99251321164,-1.30553850118,-6.00748678836,8.1,1.9,206.132934107,0,4.77266031689
8.9,6.39991928178,-2.37686914978,-1.0900708407,7.48999012247,0.0,208.642943985,1,7.48999012247
8.9,6.47862354966,-0.27511859344,-3.52137645034,7.0,3.0,208.642943985,0,6.4121052299
7.6,3.99251321164,-1.42705126205,-6.00748678836,6.0,4.0,208.642943985,0,3.36500368226
8.8,6.98419725239,-1.27340303109,-0.552682840897,7.53688009329,0.0,211.106063891,1,7.53688009329
8.8,6.47862354966,-1.5664044749,0.695374544031,5.78324900563,0.0,215.322814886,1,5.78324900563
6.4,3.99251321164,-0.911618732524,-0.492191754367,4.48470496601,0.0,220.83810992,1,4.48470496601
8.1,7.28043525511,-0.981890846862,-0.410716407179,7.69115166229,0.0,223.146958257,1,7.69115166229
8.2,6.10590279406,-0.0872016146076,-3.89409720594,6.2,3.8,223.146958257,0,6.02994611539
5.0,4.25632799198,-1.13012623318,-0.482907040315,4.7392350323,0.0,228.407723225,1,4.7392350323
8.2,7.50057924936,-0.720859704433,-0.283594240816,7.6,0.184173490174,230.623549735,1,7.78417349017
7.7,6.10590279406,-0.950800736436,-0.520833799226,6.62673659329,0.0,233.996813142,1,6.62673659329
6.5,4.51516616559,-0.215948312897,-5.48483383441,5.55286855873,4.44713144127,233.996813142,0,4.55286855873
7.6,7.65258576244,-0.417997442829,-2.34741423756,8.6,1.4,233.996813142,0,7.39568376573
7.6,6.38506971045,-0.653187435479,-3.61493028955,7.0,3.0,233.996813142,0,5.99951878776
6.5,4.51516616559,-1.33086539391,-0.798661063839,5.31382722943,0.0,238.682985912,1,5.31382722943
7.7,7.65258576244,-0.444271834413,0.148895948116,7.1,0.40368981432,241.179296098,1,7.50368981432
8.0,6.38506971045,-1.04616041784,-0.590541726329,6.97561143678,0.0,244.203684661,1,6.97561143678
6.5,4.94324849581,-3.89737187159,2.16011980923,2.78312868657,0.0,251.420555975,1,2.78312868657
8.6,7.57277753425,-3.36541001559,1.869136674,5.70364086024,0.0,255.716915114,1,5.70364086024
8.0,6.70160007576,-0.261653100997,0.171381641721,5.8,0.730218434037,259.18669668,1,6.53021843404
6.5,3.78542427806,-0.20847862457,0.142295203116,3.64312907494,0.0,265.543567605,1,3.64312907494
8.3,6.57092027698,-1.03777400174,0.595919774426,5.97500050255,0.0,269.568567103,1,5.97500050255
7.9,6.6097395158,-2.95306668826,-3.3902604842,8.2,1.8,269.568567103,0,7.98041855773
6.8,3.70915404919,-1.47712171304,0.836242972511,2.87291107668,0.0,276.695656026,1,2.87291107668
8.3,6.25150727789,-1.96585064054,-3.74849272211,8.1,1.9,276.695656026,0,7.14141210459
8.6,6.6097395158,-0.877988871972,-3.3902604842,7.3,2.7,276.695656026,0,7.0773478421
6.6,3.26092781592,-0.949841638147,-0.395108442534,3.65603625846,0.0,283.039619768,1,3.65603625846
8.4,6.25150727789,-1.62628552003,-1.01461317603,7.26612045392,0.0,285.773499314,1,7.26612045392
8.2,6.6097395158,-0.866598214918,0.354568895422,6.25517062037,0.0,289.518328693,1,6.25517062037
6.7,3.47270594112,-0.735522755178,-0.290735146528,3.76344108765,0.0,295.754887606,1,3.76344108765
8.0,6.79533994024,-6.30180588895,-3.20466005976,4.31999472351,5.68000527649,295.754887606,0,3.31999472351
8.0,6.41969058785,-2.42397286669,-3.58030941215,8.2,1.8,295.754887606,0,7.53270093869
7.2,3.62853997966,-1.50184391382,0.849766016333,2.77877396333,0.0,302.976113642,1,2.77877396333
9.0,6.79533994024,-2.62156914101,-3.20466005976,7.0,3.0,302.976113642,0,5.58610020381
8.3,6.41969058785,-1.04035007478,-0.586294365558,7.00598495341,0.0,305.970128689,1,7.00598495341
8.0,3.1730653949,-1.46881943885,-6.8269346051,3.34136376638,6.65863623362,305.970128689,0,2.34136376638
8.1,6.79533994024,-0.510065848936,-0.198656596463,6.9939965367,0.0,308.976132152,1,6.9939965367
8.6,6.73394436779,-0.177145530074,0.125156000427,6.60878836736,0.0,312.367343785,1,6.60878836736
7.5,3.1730653949,-1.54183133788,-6.8269346051,9.3,0.7,312.367343785,0,2.4896579686
8.2,6.90181987594,-2.14634597869,1.20230864582,5.69951123013,0.0,316.667832555,1,5.69951123013
7.3,6.66686075156,-0.673486100171,-3.33313924844,8.7,1.3,316.667832555,0,6.27020645929
8.0,3.1730653949,-1.35585740772,-6.8269346051,3.58022727259,6.41977272741,316.667832555,0,2.58022727259
4.0,4.86111111111,-0.0843163258546,0.0743784257183,4.78673268539,0.0,5.21326731461,1,4.78673268539
5.0,5.64444444444,-1.71052275882,-0.765560148304,6.41000459275,0.0,3.58999540725,1,6.41000459275
7.0,6.35555555556,-0.113224364183,0.0901911226838,6.26536443287,0.0,3.73463556713,1,6.26536443287
5.1,4.82124427493,-1.23244380461,0.702404156599,4.11884011833,0.0,9.6157954488,1,4.11884011833
5.0,6.05478468394,-1.1198427458,0.640811377428,5.41397330651,0.0,14.2018221423,1,5.41397330651
7.0,6.3072131138,-0.332922770782,-0.0946689541276,4.3,2.10188206792,17.7999400744,1,6.40188206792
3.5,4.44475564699,-2.13250732499,-0.971066632027,5.41582227902,0.0,22.3841177954,1,5.41582227902
5.0,5.71130978563,-0.177630515994,0.125421287725,5.58588849791,0.0,26.7982292974,1,5.58588849791
8.1,6.35795567321,-0.120248471265,0.0940333092578,6.26392236395,0.0,30.5343069335,1,6.26392236395
4.1,4.96524736176,-0.0777822748059,0.0708042997946,4.89444306196,0.0,35.6398638715,1,4.89444306196
5.0,5.64408397541,-0.669671514443,0.394567713876,5.24951626154,0.0,40.39034761,1,5.24951626154
7.1,6.30755381945,-1.28164530668,-3.69244618055,6.57823644122,3.42176355878,40.39034761,0,5.57823644122
5.0,4.92729625707,-0.198341003126,-5.07270374293,6.3,3.7,40.39034761,0,4.79054633288
4.3,5.43259568078,-1.46846500977,-0.647678024513,6.08027370529,0.0,44.3100739047,1,6.08027370529
4.3,6.30755381945,-1.32763985791,-0.796303197021,7.1,0.00385701646852,47.2062168882,1,7.10385701647
2.9,4.92729625707,-0.716529021787,-5.07270374293,7.3,2.7,47.2062168882,0,5.27687743288
6.2,5.77975110192,-0.532230115766,-4.22024889808,6.8,3.2,47.2062168882,0,5.97148273305
6.0,6.73437233305,-0.339050611609,-3.26562766695,6.8,3.2,47.2062168882,0,6.52065425302
4.1,4.92729625707,-1.12714622463,-5.07270374293,5.44584048091,4.55415951909,47.2062168882,0,4.44584048091
6.0,5.77975110192,-5.43588364189,-3.79942940311,9.57918050503,0.0,47.6270363832,1,9.57918050503
7.0,6.73437233305,-0.858900089337,-0.453654426197,7.18802675925,0.0,50.439009624,1,7.18802675925
5.0,4.92729625707,-0.696754111262,-0.335125716224,5.26242197329,0.0,55.1765876507,1,5.26242197329
5.6,7.81624526198,-0.110261667975,0.0885705278584,7.72767473413,0.0,57.4489129165,1,7.72767473413
7.2,6.97753110549,-1.89599073132,1.06536432551,5.91216677999,0.0,61.5367461366,1,5.91216677999
4.7,5.10692364096,-1.50315987209,-0.664574422465,5.77149806343,0.0,65.7652480731,1,5.77149806343
