beh,opb,clh,rpe,cob,coe,cmr,sve,ecm,ecv,sib
5.0,3.9,-4.15346084116,-1.53795478082,3.4,6.6,87.29999999999998,5.06204521918,1.99838387359,1.53795478082,2.4
3.6,4.7,-3.72842338286,4.47876778003,3.7,0.0,93.59999999999998,4.47876778003,2.18404871665,1.82123221997,3.7
8.4,8.4,-3.40595496039,-0.418982515306,8.0,0.6,94.99999999999999,0.181017484694,1.8259512425,1.81898251531,8.6
5.0,3.9,-3.48194692297,-1.82291812869,4.5,5.5,94.99999999999999,3.67708187131,1.99838387359,1.82291812869,3.5
3.0,4.7,-3.80660217796,2.70838657701,5.5,0.0,99.49999999999999,2.70838657701,2.18404871665,1.79161342299,5.5
8.0,8.4,-4.60190587129,2.59011387529,8.6,-2.5,103.39999999999999,0.090113875285,1.8259512425,1.30988612471,6.1
3.0,4.7,-3.35426607218,4.21407224437,3.8,0.0,109.6,4.21407224437,2.18404871665,1.98592775563,3.8
8.8,8.4,-3.87605906958,-0.919449151616,8.6,0.7,110.3,-0.219449151616,1.8259512425,1.61944915162,9.3
3.1,3.9,-3.40963482321,4.04785510923,4.1,0.0,116.2,4.04785510923,1.99838387359,1.85214489077,4.1
8.3,8.4,-6.15310504951,-0.650369385997,8.3,1.7,116.2,1.049630614,1.8259512425,0.650369385997,4.1
4.8,3.9,-3.14410629935,-1.96953268894,5.1,4.9,116.2,2.93046731106,1.99838387359,1.96953268894,4.1
2.7,4.7,-3.96573886548,4.76924542439,3.5,0.0,122.7,4.76924542439,2.18404871665,1.73075457561,3.5
8.3,8.4,-3.48152312177,0.313310037548,8.7,-0.8,124.8,-0.486689962452,1.8259512425,1.78668996245,7.9
4.2,3.9,-3.56939357896,-1.78632620903,4.0,6.0,124.8,4.21367379097,1.99838387359,1.78632620903,3.0
2.6,4.7,-3.37393557807,3.21443467133,4.8,0.0,130.0,3.21443467133,2.18404871665,1.98556532867,4.8
8.8,8.4,-4.76037087397,-1.2430133041,8.0,2.0,130.0,0.756986695901,1.8259512425,1.2430133041,5.9
3.1,3.9,-3.60441501336,4.72994649704,3.5,0.0,136.5,4.72994649704,1.99838387359,1.77005350296,3.5
1.8,4.7,-3.6583106636,2.8318386836,5.3,0.0,141.2,2.8318386836,2.18404871665,1.8681613164,5.3
5.4,3.9,-3.69824687393,5.26547725104,3.0,0.0,148.2,5.26547725104,1.99838387359,1.73452274896,3.0
8.7,8.4,-3.55846044792,-1.75395096366,8.3,1.7,148.2,-0.0539509636579,1.8259512425,1.75395096366,7.7
3.0,4.7,-3.35418331185,3.40014924961,4.6,0.0,153.6,3.40014924961,2.18404871665,1.99985075039,4.6
8.7,8.4,-4.02279768268,-0.955077013238,8.9,0.5,154.2,-0.455077013238,1.8259512425,1.55507701324,9.4
4.2,3.9,-4.2546799726,3.29763094402,5.2,0.0,159.0,3.29763094402,1.99838387359,1.50236905598,5.2
8.8,8.4,-5.62695977452,-0.872264870508,8.1,1.9,159.0,1.02773512949,1.8259512425,0.872264870508,4.8
4.0,3.9,-3.79118989554,-1.70103474506,5.7,4.3,159.0,2.59896525494,1.99838387359,1.70103474506,4.7
3.1,4.7,-2.93020759105,3.11595128335,4.7,0.0,164.3,3.11595128335,2.18404871665,2.18404871665,4.7
8.9,8.4,-5.78014530586,-0.807018858175,8.6,1.4,164.3,0.592981141825,1.8259512425,0.807018858175,4.6
4.5,3.9,-3.42990162309,4.8463434413,3.3,0.0,171.0,4.8463434413,1.99838387359,1.8536565587,3.3
3.1,4.7,-6.93429845052,1.8137538546,7.7,0.0,173.3,1.8137538546,2.27441130387,0.486246145402,7.7
8.6,8.4,-4.02457031014,1.74631604171,8.3,-1.6,176.60000000000002,0.146316041708,1.8259512425,1.55368395829,6.7
4.0,3.9,-6.18074314201,8.11105585507,1.2,0.0,185.40000000000003,8.11105585507,1.99838387359,0.688944144933,1.2
2.9,4.7,-3.96855286361,2.65221673775,5.6,0.0,189.80000000000004,2.65221673775,2.27441130387,1.74778326225,5.6
8.5,8.4,-5.3940675535,3.92787289969,9.1,-4.0,194.70000000000005,-0.0721271003081,1.8259512425,0.972127100308,5.1
4.9,3.7,-3.8448964831,-1.66579686896,5.8,4.2,0,2.53420313104,1.88456221946,1.66579686896,4.8
8.4,4.6,-3.3459151253,-1.94902114228,5.1,4.9,0,2.95097885772,1.99985075039,1.94902114228,4.1
6.7,8.4,-4.21721477739,1.92909833439,5.1,1.5,3.4000000000000004,3.42909833439,1.8259512425,1.47090166561,6.6
6.5,3.7,-3.33392481263,-1.88216128394,4.8,5.2,3.4000000000000004,3.31783871606,1.88456221946,1.88216128394,3.8
5.9,4.6,-3.45571113471,2.89954930702,5.2,0.0,8.2,2.89954930702,1.99985075039,1.90045069298,5.2
4.7,3.7,-7.37060150427,1.63667311403,8.2,0.0,10.0,1.63667311403,1.88456221946,0.163326885974,8.2
5.0,4.6,-4.24813936262,5.23368473626,3.2,0.0,16.8,5.23368473626,1.99985075039,1.56631526374,3.2
6.6,8.4,-4.29274314553,2.06034402979,7.0,-0.5,20.3,1.56034402979,1.8259512425,1.43965597021,6.5
5.3,3.7,-5.27812541978,2.84660489054,6.1,0.0,24.200000000000003,2.84660489054,1.88456221946,1.05339510946,6.1
5.0,4.6,-3.24778007648,3.60558251226,4.4,0.0,29.800000000000004,3.60558251226,1.99985075039,1.99441748774,4.4
7.3,8.4,-3.60105957735,0.665259928829,7.2,0.4,32.2,1.06525992883,1.8259512425,1.73474007117,7.6
4.8,3.7,-3.32514375106,4.41543778054,3.7,0.0,38.5,4.41543778054,1.88456221946,1.88456221946,3.7
5.0,4.4,-3.31316121906,3.12881088907,4.9,0.0,43.6,3.12881088907,2.09897938059,1.97118911093,4.9
5.2,4.4,-4.33283904436,2.45886604397,6.0,0.0,47.6,2.45886604397,2.09897938059,1.54113395603,6.0
7.0,8.4,-3.4619416822,-0.594452364669,5.8,3.0,48.8,2.40554763533,1.8259512425,1.79445236467,8.8
4.7,3.7,-3.62221764607,3.73645820557,4.5,0.0,54.3,3.73645820557,2.0126099151,1.76354179443,4.5
5.2,4.4,-3.58541451097,4.33993022077,3.8,0.0,60.5,4.33993022077,2.09897938059,1.86006977923,3.8
6.9,8.4,-3.55572181841,0.645967390893,8.2,-0.6,62.9,0.0459673908928,1.8259512425,1.75403260911,7.6
4.8,3.7,-3.56661369704,3.80952181132,4.4,0.0,68.5,3.80952181132,2.0126099151,1.79047818868,4.4
7.5,8.4,-3.88099586522,1.28377636883,8.4,-1.3,71.4,-0.0162236311705,1.8259512425,1.61622363117,7.1
5.0,4.4,-3.26683506765,3.50038082196,4.5,0.0,76.9,3.50038082196,2.09897938059,1.99961917804,4.5
8.5,8.4,-3.79535457518,1.24654685413,7.2,-0.1,79.80000000000001,1.14654685413,1.8259512425,1.65345314587,7.1
4.7,3.7,-3.05272586596,4.2873900849,3.7,0.0,86.10000000000001,4.2873900849,2.0126099151,2.0126099151,3.7
5.0,4.5,-3.38872277302,3.04787700639,5.0,0.0,91.10000000000001,3.04787700639,2.10113022188,1.95212299361,5.0
4.7,3.7,-4.18454832186,-1.53795478082,3.4,6.6,91.10000000000001,5.06204521918,2.13694422756,1.53795478082,2.4
5.0,4.5,-3.356598142,3.83090976131,4.2,0.0,96.9,3.83090976131,2.10113022188,1.96909023869,4.2
8.5,8.4,-3.3965331708,-0.12393934078,7.6,0.7,98.60000000000001,0.57606065922,1.8259512425,1.82393934078,8.3
4.7,3.7,-3.75475750904,5.47987862286,2.8,0.0,105.80000000000001,5.47987862286,2.13694422756,1.72012137714,2.8
5.0,4.5,-3.32821427288,3.21443467133,4.8,0.0,111.00000000000001,3.21443467133,2.10113022188,1.98556532867,4.8
8.5,8.4,-3.65507165631,-1.71384988163,8.3,1.7,111.00000000000001,-0.0138498816291,1.8259512425,1.71384988163,7.5
4.7,3.7,-3.49539475332,-1.83492755168,5.2,4.8,111.00000000000001,2.96507244832,2.13694422756,1.83492755168,4.2
5.0,4.5,-7.85972942445,1.03819799891,8.9,0.0,112.10000000000001,1.03819799891,2.10113022188,0.0618020010859,8.9
8.7,8.4,-3.50324850846,-0.577213246093,7.0,1.8,113.30000000000001,1.22278675391,1.8259512425,1.77721324609,8.8
5.0,4.5,-4.18555773832,5.07537367025,3.3,0.0,120.00000000000001,5.07537367025,2.10113022188,1.62462632975,3.3
8.5,8.4,-3.4269637247,-0.509166706543,7.9,0.8,121.30000000000001,0.290833293457,1.8259512425,1.80916670654,8.7
4.9,3.7,-4.84052764346,3.03874607851,5.7,0.0,125.60000000000001,3.03874607851,2.13694422756,1.26125392149,5.7
8.3,8.4,-4.07874680436,1.66854152802,8.4,-1.6,128.8,0.0685415280177,1.8259512425,1.53145847198,6.8
4.9,3.7,-3.85623840768,-1.6806953699,3.7,6.3,128.8,4.6193046301,2.13694422756,1.6806953699,2.7
5.0,4.5,-3.4774350553,2.97150591069,5.1,0.0,133.70000000000002,2.97150591069,2.10113022188,1.92849408931,5.1
8.7,8.4,-3.40481531132,-0.418982515306,6.2,2.4,135.10000000000002,1.98101748469,1.8259512425,1.81898251531,8.6
4.8,3.7,-3.5086237349,4.3724213933,3.8,0.0,141.3,4.3724213933,2.13694422756,1.8275786067,3.8
5.0,4.5,-3.31658795937,3.40014924961,4.6,0.0,146.70000000000002,3.40014924961,2.10113022188,1.99985075039,4.6
8.5,8.4,-3.76789493445,0.835851764938,8.1,-0.6,149.20000000000002,0.235851764938,1.8259512425,1.66414823506,7.5
4.8,3.7,-3.96670880816,-1.63713153378,3.6,6.4,149.20000000000002,4.76286846622,2.13694422756,1.63713153378,2.6
5.0,4.5,-3.36200881022,2.81546237712,5.2,0.0,154.00000000000003,2.81546237712,2.10113022188,1.98453762288,5.2
4.7,3.7,-3.6139502516,-1.78632620903,4.0,6.0,154.00000000000003,4.21367379097,2.13694422756,1.78632620903,3.0
8.5,8.4,-3.51727596845,0.428674933269,8.1,-0.3,156.20000000000002,0.128674933269,1.8259512425,1.77132506673,7.8
5.0,4.5,-3.23772342361,2.95948857321,5.0,0.0,161.20000000000002,2.95948857321,2.10113022188,2.04051142679,5.0
8.5,8.4,-3.39331142697,-0.324427749194,8.1,0.4,162.70000000000002,0.0755722508057,1.8259512425,1.82442774919,8.5
4.7,3.7,-3.42391952227,4.13416028296,4.0,0.0,168.70000000000002,4.13416028296,2.13694422756,1.86583971704,4.0
8.5,8.4,-4.60226353181,2.59011387529,8.1,-2.0,172.60000000000002,0.590113875285,1.8259512425,1.30988612471,6.1
4.7,3.7,-3.46311564756,-1.8536565587,4.3,5.7,172.60000000000002,3.8463434413,2.13694422756,1.8536565587,3.3
5.0,5.0,-3.73710955474,2.76818635461,5.4,0.0,177.20000000000002,2.76818635461,2.12633659541,1.83181364539,5.4
8.5,8.4,-3.42698931291,0.0893867796479,8.8,-0.7,179.10000000000002,-0.610613220352,1.8259512425,1.81061322035,8.1
4.7,3.7,-3.41650078934,-1.87189908239,5.5,4.5,179.10000000000002,2.62810091761,2.13694422756,1.87189908239,4.5
5.0,5.0,-3.19103629537,2.73381396818,5.2,0.0,183.90000000000003,2.73381396818,2.12633659541,2.06618603182,5.2
8.5,8.4,-3.51616747487,0.627234336557,8.7,-1.1,186.30000000000004,-0.472765663443,1.8259512425,1.77276566344,7.6
4.9,3.7,-3.62458341871,-1.78171465269,5.2,4.8,186.30000000000004,3.01828534731,2.13694422756,1.78171465269,4.2
5.0,5.2,-4.01779675906,5.08190787891,3.2,0.0,193.10000000000005,5.08190787891,2.1454666369,1.71809212109,3.2
9.0,8.4,-3.56169820986,-1.75395096366,8.4,1.6,193.10000000000005,-0.153950963658,1.8259512425,1.75395096366,7.7
5.3,3.7,-3.55177070045,3.80952181132,4.4,0.0,5.6,3.80952181132,1.88456221946,1.79047818868,4.4
3.9,4.6,-3.40451554395,4.07590459939,4.0,0.0,6.0,4.07590459939,1.99985075039,1.92409540061,4.0
7.0,8.4,-4.20634268762,-0.975526118937,5.1,4.4,0.5,3.42447388106,1.8259512425,1.47552611894,9.5
4.2,4.4,-4.5692187009,3.13869233364,5.5,0.0,5.0,3.13869233364,1.90095432121,1.36130766636,5.5
4.3,4.0,-5.96001691358,2.05838647831,7.1,0.0,7.9,2.05838647831,2.042296634,0.841613521687,7.1
3.9,4.4,-3.3855342803,4.13416028296,4.0,0.0,13.9,4.13416028296,1.90095432121,1.86583971704,4.0
3.4,4.0,-3.65732197039,4.47876778003,3.7,0.0,20.2,4.47876778003,2.042296634,1.82123221997,3.7
7.1,8.4,-4.27189380618,-0.947235861488,4.9,4.6,20.7,3.65276413851,1.8259512425,1.44723586149,9.5
2.7,4.0,-5.24124565649,7.21882516482,1.7,0.0,29.0,7.21882516482,1.98573036525,1.08117483518,1.7
3.1,4.0,-3.4802511468,2.89954930702,5.2,0.0,33.8,2.89954930702,2.042296634,1.90045069298,5.2
4.5,8.4,-3.38539077368,-0.12393934078,5.6,2.7,35.5,2.57606065922,1.8259512425,1.82393934078,8.3
3.0,4.0,-3.43205546045,-1.85214489077,5.1,4.9,35.5,3.04785510923,1.98573036525,1.85214489077,4.1
3.3,4.0,-3.88591643089,4.76924542439,3.5,0.0,42.0,4.76924542439,2.042296634,1.73075457561,3.5
3.1,4.0,-3.27218820989,3.30485339877,4.7,0.0,47.3,3.30485339877,2.042296634,1.99514660123,4.7
6.1,8.4,-4.36329836006,2.19213576668,8.1,-1.7,50.9,0.492135766684,1.8259512425,1.40786423332,6.4
3.4,4.0,-3.36892940834,4.62263838446,3.5,0.0,57.4,4.62263838446,1.98573036525,1.87736161554,3.5
3.1,4.7,-3.8632779819,2.65221673775,5.6,0.0,61.8,2.65221673775,2.0909873498,1.74778326225,5.6
7.5,8.4,-3.5968643078,0.665259928829,7.1,0.5,64.2,1.16525992883,1.8259512425,1.73474007117,7.6
3.2,3.5,-4.30972809829,-1.48258290437,3.3,6.7,64.2,5.21741709563,2.01141812869,1.48258290437,2.3
7.5,8.4,-3.81500798103,1.15750690825,8.2,-1.0,67.0,0.157506908246,1.8259512425,1.64249309175,7.2
3.5,4.7,-4.74638866484,5.72608197866,2.9,0.0,74.1,5.72608197866,2.0909873498,1.37391802134,2.9
8.3,8.4,-3.50715083044,-0.674209439077,7.7,1.2,75.19999999999999,0.525790560923,1.8259512425,1.77420943908,8.9
3.4,3.5,-3.12553572724,4.01426963475,4.0,0.0,81.19999999999999,4.01426963475,2.01141812869,1.98573036525,4.0
4.0,4.7,-3.31566923029,3.71576398845,4.3,0.0,86.89999999999999,3.71576398845,2.0909873498,1.98423601155,4.3
3.4,4.0,-4.2756476715,3.29763094402,5.2,0.0,91.69999999999999,3.29763094402,2.10214418466,1.50236905598,5.2
3.9,4.3,-3.61799835704,4.33993022077,3.8,0.0,97.89999999999999,4.33993022077,2.09199316722,1.86006977923,3.8
5.1,8.4,-3.42021763807,0.0893867796479,7.5,0.6,99.8,0.689386779648,1.8259512425,1.81061322035,8.1
6.2,4.0,-4.07731329849,3.41178095518,5.0,0.0,104.8,3.41178095518,2.10214418466,1.58821904482,5.0
3.8,4.3,-3.31134488808,3.60558251226,4.4,0.0,110.39999999999999,3.60558251226,2.09199316722,1.99441748774,4.4
7.5,8.4,-5.73072245713,-0.727922912225,7.9,2.0,110.49999999999999,1.27207708778,1.8259512425,0.827922912225,9.9
3.9,4.0,-4.73170448921,3.08824253879,5.6,0.0,114.89999999999999,3.08824253879,2.10214418466,1.31175746121,5.6
3.4,4.4,-3.55658425608,4.20559449087,3.9,0.0,120.99999999999999,4.20559449087,2.09897938059,1.89440550913,3.9
8.1,8.4,-3.87727035221,1.28377636883,5.1,2.0,123.89999999999999,3.28377636883,1.8259512425,1.61622363117,7.1
3.5,4.4,-3.31811383741,3.40014924961,4.6,0.0,129.29999999999998,3.40014924961,2.09897938059,1.99985075039,4.6
8.1,8.4,-3.64964336655,0.786150118371,8.6,-1.1,131.79999999999998,-0.313849881629,1.8259512425,1.71384988163,7.5
3.2,4.0,-3.74184466718,-1.73367270958,5.6,4.4,131.79999999999998,2.66632729042,2.10214418466,1.73367270958,4.6
8.3,8.4,-3.55679631636,0.546049036342,8.5,-0.8,134.1,-0.253950963658,1.8259512425,1.75395096366,7.7
3.6,4.0,-3.61540952226,-1.78632620903,4.0,6.0,134.1,4.21367379097,2.10214418466,1.78632620903,3.0
3.6,4.4,-3.72257446436,2.76818635461,5.4,0.0,138.7,2.76818635461,2.09897938059,1.83181364539,5.4
9.0,8.4,-3.42806568732,-0.509166706543,7.9,0.8,140.0,0.290833293457,1.8259512425,1.80916670654,8.7
3.8,4.0,-4.07502221163,-1.58951521711,3.5,6.5,140.0,4.91048478289,2.10214418466,1.58951521711,2.5
4.2,4.4,-3.82209350005,2.70838657701,5.5,0.0,144.5,2.70838657701,2.09897938059,1.79161342299,5.5
