opb,clh,rpe,cob,coe,cmr,sve,emv,ecv
4.0,-1.31413409551,0.232285011816,6.1,0.0,20.7,2.03228501182,2.00033240982,1.86771498818
4.0,-1.40422007222,3.96680644646,4.5,0.0,26.2,3.96680644646,1.5703931242,1.53319355354
8.3,-1.8247659429,6.76738533701,2.2,0.0,34.0,6.76738533701,1.80975772678,1.03261466299
8.3,-1.57883405921,0.938376274593,5.6,0.0,36.5,2.83837627459,2.00033240982,1.56162372541
5.0,-1.39797506682,3.84579486413,4.6,3.8,41.9,3.84579486413,1.80134966932,1.55420513587
5.0,-1.8881967223,7.02987988145,2.0,-3.8,49.9,7.02987988145,1.80975772678,0.970120118548
4.0,-1.81716680911,1.51289365641,6.6,0.0,52.7,2.11289365641,2.00033240982,1.28710634359
4.0,-1.7909720388,-1.11203756392,4.7,0.0,52.7,4.18796243608,1.81418086869,1.11203756392
8.3,-2.2295817009,7.91552209684,1.5,1.4,61.2,7.91552209684,1.80975772678,0.584477903159
8.3,-1.52713886961,-1.62505796157,8.1,-1.4,61.2,0.27494203843,2.00033240982,1.62505796157
5.0,-1.56688433516,-1.37068930813,5.1,0.0,61.2,3.52931069187,1.81418086869,1.37068930813
5.0,-1.8407387609,6.85914904173,2.1,0.0,69.1,6.85914904173,1.80975772678,1.04085095827
4.0,-1.26843833159,0.0779731931159,7.2,0.0,71.1,0.877973193116,2.00033240982,1.92202680688
4.0,-1.85285718344,-1.0368638246,4.7,0.0,71.1,4.2631361754,1.81418086869,1.0368638246
8.3,-2.37399327901,8.26648208898,1.3,1.2,79.8,8.26648208898,1.80975772678,0.433517911025
8.3,-1.30198886347,0.216582545018,7.5,-1.2,81.9,0.616582545018,2.00033240982,1.88341745498
5.0,-1.64403491668,4.6219692891,4.1,0.0,87.8,4.6219692891,1.81418086869,1.2780307109
5.0,-2.67005679161,9.20539585413,0.7,0.0,97.1,9.20539585413,1.80975772678,0.0946041458667
4.0,-1.62024701919,0.984795956632,7.2,0.0,99.6,1.28479595663,2.00033240982,1.51520404337
4.0,-1.69867980582,-1.22441415016,5.0,0.0,99.6,3.77558584984,1.81418086869,1.22441415016
8.3,-2.49787237301,8.60316274539,1.1,2.9,108.5,8.60316274539,1.80975772678,0.296837254612
8.3,-1.56429154383,-1.58177625004,8.2,-2.9,108.5,0.218223749964,2.00033240982,1.58177625004
5.0,-1.7687575632,-1.14164375361,5.0,0.0,108.5,3.85835624639,1.81418086869,1.14164375361
5.0,-2.1385282179,8.58311109439,0.7,0.0,117.8,8.58311109439,1.80975772678,0.716888905606
4.0,-1.28919571943,-1.89805843503,8.3,0.0,117.8,-0.198058435026,2.00033240982,1.89805843503
4.0,-1.48732172621,4.2333101001,4.3,0.0,123.5,4.2333101001,1.81418086869,1.4666898999
8.3,-2.75641463049,9.69155689275,0.3,1.9,133.2,9.69155689275,1.80975772678,0.00844310725051
8.3,-1.20456599902,-0.190315431208,7.0,-1.9,135.0,1.00968456879,2.00033240982,1.99031543121
5.0,-1.84496689701,-1.06446863586,5.0,0.0,135.0,3.93553136414,1.81418086869,1.06446863586
5.0,-2.56192861779,-0.236262511874,2.0,0.0,135.0,7.76373748813,1.80975772678,0.236262511874
4.0,-1.25824009333,-1.92729779474,8.1,0.0,135.0,-0.0272977947387,2.00033240982,1.92729779474
4.0,-1.20850917715,-1.80134966932,5.5,0.0,135.0,2.69865033068,1.81418086869,1.80134966932
8.3,-2.57566824693,8.77970883393,1.0,2.4,144.0,8.77970883393,1.80975772678,0.220291166071
8.3,-1.22146091251,-1.96356146168,9.1,-2.4,144.0,-1.06356146168,2.00033240982,1.96356146168
5.0,-1.19162960099,-1.81418086869,5.6,0.0,144.0,2.58581913131,1.81418086869,1.81418086869
5.0,-2.61131628484,8.91803404693,0.9,0.0,153.1,8.91803404693,1.80975772678,0.181965953066
4.0,-1.18365570225,-0.300332409817,8.3,0.0,154.8,-0.300332409817,2.00033240982,2.00033240982
4.0,-1.41190875827,3.44823733021,5.0,0.0,159.8,3.44823733021,1.75286166267,1.55176266979
8.3,-2.73849172649,-0.0373725847942,1.5,5.9,159.8,8.46262741521,1.80975772678,0.0373725847942
8.3,-1.20226788259,-0.177450108058,8.2,-5.9,161.6,-0.177450108058,1.99177038432,1.97745010806
5.0,-1.22063061496,3.21513648669,5.0,0.0,166.6,3.21513648669,1.78486351331,1.78486351331
5.0,-1.65184608146,8.00289278441,0.7,0.0,175.9,8.00289278441,1.80975772678,1.29710721559
