beh,opb,clh,rpe,cob,coe,cmr,otb,sib
8.5,9.50888425374,-1.21702864137,0.464893735454,8.9,0.143990518291,166.045346885,1,9.04399051829
3.6,4.93440182397,-0.352403122929,0.0611136183397,4.87328820563,0.0,171.17205868,1,4.87328820563
2.9,5.79066497331,-0.788801186679,0.503182616382,5.28748235693,0.0,175.884576323,1,5.28748235693
8.6,9.19145481118,-0.914036002681,-0.323396173184,7.1,2.41485098436,176.369725339,1,9.51485098436
3.2,4.89267344537,-1.02978604726,-0.377451444003,5.27012488937,0.0,181.099600449,1,5.27012488937
2.7,5.44709188285,0.223329702311,0.04924191267,5.39784997018,0.0,185.701750479,1,5.39784997018
8.6,9.41226971823,-3.46950541215,-1.51680038741,8.5,2.42907010563,184.772680373,1,10.9290701056
3.0,5.15039729133,-1.5765765906,-4.84960270867,5.29389740629,4.70610259371,184.772680373,0,4.29389740629
2.6,5.41346950487,-0.390368982274,0.324485772707,5.08898373217,0.0,189.683696641,1,5.08898373217
8.6,9.41226971823,-1.78157334437,-0.587730281773,9.1,0.9,189.683696641,0,8.68373360647
3.1,5.15039729133,-2.41464693609,-1.46791579077,6.6183130821,0.0,193.065383559,1,6.6183130821
2.4,5.19191061927,0.144132822778,0.0847617131406,5.10714890613,0.0,197.958234653,1,5.10714890613
9.0,9.41226971823,-2.7816491655,1.19557152022,7.6,0.616698198006,199.741536455,1,8.21669819801
3.0,6.15269019327,-0.233135365204,0.25396649545,5.89872369782,0.0,203.842812757,1,5.89872369782
2.1,5.13403532154,0.0249076066587,0.13823422257,4.99580109897,0.0,208.847011658,1,4.99580109897
8.6,8.59593348422,-2.15796472819,-0.904310887997,4.4,5.10024437222,209.346767286,1,9.50024437222
3.3,5.97928187018,-1.43619525613,0.793538856533,5.18574301364,0.0,214.161024272,1,5.18574301364
2.2,5.03964899437,-0.787878837929,0.502768942968,4.5368800514,0.0,219.624144221,1,4.5368800514
8.7,9.21339695854,-0.937135027395,-0.334183417725,5.1,4.44758037627,220.076563845,1,9.54758037627
3.3,5.43745353894,-0.0757142587638,0.183363129212,5.25409040973,0.0,224.822473435,1,5.25409040973
8.4,4.69635836011,-2.69616413989,1.3586349009,3.33772345921,0.0,231.484749976,1,3.33772345921
8.3,9.44157739617,-0.237372166521,-0.00739416169712,8.1,1.34897155786,232.035778418,1,9.44897155786
3.2,5.31225319431,-1.64734583647,0.888239891815,4.4240133025,0.0,237.611765115,1,4.4240133025
2.4,3.76868244978,-0.358503904681,0.310194285406,3.45848816437,0.0,244.153276951,1,3.45848816437
8.4,9.44662612977,-3.32561093446,-1.44960166632,6.7,4.1962277961,243.257049155,1,10.8962277961
2.8,4.70576299618,-1.59649186603,0.86543188607,3.84033111011,0.0,249.416718045,1,3.84033111011
2.3,3.5568817917,-1.2465498633,-0.478680146095,4.0355619378,0.0,255.381156107,1,4.0355619378
8.7,9.44662612977,-1.86544284765,0.767703169784,7.2,1.47892295999,256.702233147,1,8.67892295999
3.1,4.11484610437,-1.65449155327,0.891444745798,3.22340135857,0.0,263.478831788,1,3.22340135857
2.2,3.88372459546,-0.12675551158,0.2062551311,3.67746946436,0.0,269.801362324,1,3.67746946436
7.8,8.92243840545,-0.0997941068573,0.194162941082,7.5,1.22827546436,271.07308686,1,8.72827546436
3.0,3.50616763194,-0.536539428243,-6.49383236806,4.11612441422,5.88387558578,271.07308686,0,3.11612441422
2.4,3.74289359194,-1.71688819796,0.919429640941,2.823463951,0.0,278.249622909,1,2.823463951
7.8,8.78986394927,0.317359984192,0.00706933124635,8.6,0.182794618028,279.466828291,1,8.78279461803
2.6,3.50616763194,-0.754728936818,-6.49383236806,4.25716785851,5.74283214149,279.466828291,0,3.25716785851
2.5,3.11510703311,-0.687304201344,-0.217512421959,3.33261945507,0.0,286.134208836,1,3.33261945507
8.6,8.7850370099,-0.331478220556,0.298073266076,7.3,1.18696374382,287.647245092,1,8.48696374382
3.2,3.50616763194,-0.171758039226,-6.49383236806,4.63777021796,5.36222978204,287.647245092,0,3.63777021796
2.5,3.26362451482,-0.400443009315,-0.0835482452821,3.3471727601,0.0,294.300072332,1,3.3471727601
8.8,8.58151258382,-1.34229497822,-0.523393114763,8.0,1.10490569859,295.195166633,1,9.10490569859
3.1,3.50616763194,-0.892615056174,-0.56108919672,4.06725682866,0.0,301.127909804,1,4.06725682866
2.4,3.3206712567,-1.47142206814,0.809338081716,2.51133317498,0.0,308.616576629,1,2.51133317498
8.6,8.93888540258,-0.185779962892,0.232727597514,5.8,2.90615780507,309.910418824,1,8.70615780507
3.2,3.88927933546,-1.50978194841,-0.601609529838,4.4908888653,0.0,315.419529959,1,4.4908888653
2.3,2.7680552145,-0.12165939922,-7.2319447855,3.5640856898,6.4359143102,315.419529959,0,2.5640856898
8.8,8.779978999,-0.73268148559,-1.220021001,8.5,1.5,315.419529959,0,8.30196606856
3.2,4.30005832243,-0.427183131858,-5.69994167757,5.39609420494,4.60390579506,315.419529959,0,4.39609420494
2.6,2.7680552145,-1.30730079911,-0.808158962359,3.57621417686,0.0,321.843315782,1,3.57621417686
8.7,8.779978999,-0.993900518451,-0.621435075144,8.1,1.30141407414,322.441901708,1,9.40141407414
3.5,4.30005832243,0.0329422478108,-0.00964215500564,4.30970047744,0.0,328.132201231,1,4.30970047744
2.5,3.319866154,0.017336360113,0.141629926646,3.17823622736,0.0,334.953965003,1,3.17823622736
8.8,9.20429486831,-2.31886026181,-0.795705131691,8.2,1.8,334.953965003,0,8.01488075673
3.3,4.30664198587,-0.475199365954,-0.118459463832,4.4251014497,0.0,340.528863554,1,4.4251014497
2.4,3.22316124009,-0.117279278996,0.202005040786,3.0211561993,0.0,347.507707354,1,3.0211561993
9.1,9.20429486831,-0.307163354854,0.0399866466485,8.3,0.86430822166,348.343399133,1,9.16430822166
3.1,4.38752610778,-2.38772213037,-1.01160759482,5.39913370259,0.0,352.94426543,1,5.39913370259
2.4,3.08523219824,-0.363179420487,-6.91476780176,3.77294094399,6.22705905601,352.94426543,0,2.77294094399
8.8,9.17699198598,0.094252561473,0.107133010336,8.3,0.769858975641,353.874406454,1,9.06985897564
3.4,5.07825177352,-0.835424300645,0.524093082996,4.55415869052,0.0,359.320247764,1,4.55415869052
2.5,3.08523219824,-0.806866345463,0.273347943263,2.81188425498,0.0,366.508363509,1,2.81188425498
8.8,9.10384156652,-0.7065265141,-0.226489242017,8.7,0.630330808536,367.1780327,1,9.33033080854
5.0,5.25,-0.853931425507,-0.295327335644,5.54532733564,0.0,4.45467266436,1,5.54532733564
8.0,6.81111111111,-1.94700062463,-3.18888888889,7.1,2.9,0,0,5.78847604681
3.5,4.93333333333,-1.58973212435,-0.638946262003,5.57227959534,0.0,4.42772040466,1,5.57227959534
4.8,5.45164950478,-0.0783232396024,0.184533257118,5.26711624766,0.0,9.160604157,1,5.26711624766
7.6,6.81111111111,0.282335144821,0.0227779717041,6.0,0.788333139407,12.3722710176,1,6.78833313941
3.5,5.36960584103,-2.93979373207,-1.26942503281,6.63903087384,0.0,15.7332401438,1,6.63903087384
4.6,5.32565019682,-0.0947764430591,0.191912518869,5.13373767795,0.0,20.5995024658,1,5.13373767795
7.4,6.79555831203,-0.624979674375,-0.188406867865,6.4,0.583965179897,23.6155372859,1,6.9839651799
3.4,6.23636925343,-0.422688173391,-0.0939367369054,6.33030599034,0.0,27.2852312956,1,6.33030599034
4.0,5.19461232893,-1.52446342772,-0.608465780678,5.80307810961,0.0,31.482153186,1,5.80307810961
7.1,6.92420252141,-0.857938128369,-0.29719846588,7.2,0.0214009872902,34.2607521987,1,7.22140098729
3.0,6.30050925739,-1.51738666905,-0.605160934379,6.90567019177,0.0,37.3550820069,1,6.90567019177
4.4,5.61007276398,0.248612172958,-4.38992723602,6.5721700394,3.4278299606,37.3550820069,0,5.5721700394
6.8,7.12712963391,-2.8707821838,1.43695109359,2.6,3.09017854032,41.6649034666,1,5.69017854032
3.6,6.71371314338,-2.24159644643,1.15476129038,5.558951853,0.0,46.1059516136,1,5.558951853
4.5,5.61007276398,-1.15172121835,-0.715464648143,6.32553741212,0.0,49.7804142015,1,6.32553741212
6.4,6.14597942721,-2.0062688925,-3.85402057279,5.8,4.2,49.7804142015,0,5.09676254476
3.4,5.92524213431,-1.15753916381,-0.437112149432,6.36235428374,0.0,53.4180599177,1,6.36235428374
4.0,6.09859202573,-0.140575293499,0.212453303291,5.88613872244,0.0,57.5319211953,1,5.88613872244
6.8,6.14597942721,-0.898973990291,-3.85402057279,7.1,2.9,57.5319211953,0,5.82961721381
3.5,6.22370230994,-0.0760808352157,0.183527538751,6.04017477119,0.0,61.4917464241,1,6.04017477119
3.9,5.95352891025,-0.871380131902,0.540219273315,5.41330963693,0.0,66.0784367871,1,5.41330963693
7.0,6.14597942721,-0.315043193283,-3.85402057279,7.3,2.7,66.0784367871,0,6.10231289601
3.2,6.09838970649,-1.4129641634,0.783119711442,5.31526999504,0.0,70.7631667921,1,5.31526999504
4.2,5.58466719043,-1.68124706693,-0.681683740186,6.26635093061,0.0,74.4968158615,1,6.26635093061
7.2,6.14597942721,-1.40060616076,-3.85402057279,7.4,2.6,74.4968158615,0,7.00972972404
3.6,5.56367556751,-0.641733078058,0.437222569666,5.12645299785,0.0,79.3703628636,1,5.12645299785
4.4,6.05012084823,-1.12214142527,0.652685713391,5.39743513483,0.0,83.9729277288,1,5.39743513483
7.5,6.14597942721,-0.529782550478,-3.85402057279,7.4,2.6,83.9729277288,0,6.0020296162
4.2,5.26513999695,0.193011191958,0.0628397645634,5.20230023238,0.0,88.7706274964,1,5.20230023238
4.6,5.60446704312,-1.20380078469,-0.458716326383,6.06318336951,0.0,92.7074441269,1,6.06318336951
7.6,6.14597942721,-0.814938011221,-3.85402057279,6.6,3.4,92.7074441269,0,5.86886201604
3.9,5.2222330057,-3.09258773262,-1.34077983107,6.56301283677,0.0,96.1444312902,1,6.56301283677
4.5,5.91767855078,-0.601965377365,-0.177659191162,6.09533774194,0.0,100.049093548,1,6.09533774194
7.7,6.14597942721,-1.1161842481,-3.85402057279,8.7,1.3,100.049093548,0,6.84027114848
3.6,6.13771747435,-1.65713193648,-0.67042197427,6.80813944862,0.0,103.2409541,1,6.80813944862
4.0,6.0389842465,0.208506231461,0.0558902393465,5.98309400716,0.0,107.257860092,1,5.98309400716
8.6,6.14597942721,-0.00160166304233,-3.85402057279,2.9,7.1,107.257860092,0,6.1762028443
3.2,6.59548159839,0.268086143781,0.0291686486706,6.56631294971,0.0,110.691547143,1,6.56631294971
3.8,6.00082239108,-0.431831682353,-0.0982067555907,6.09902914667,0.0,114.592517996,1,6.09902914667
8.7,6.14597942721,-0.253918776914,-3.85402057279,8.2,1.8,114.592517996,0,6.32653338075
2.5,6.57556524507,-0.396317635981,-0.0816216959352,6.65718694101,0.0,117.935331055,1,6.65718694101
4.1,6.06787796379,-0.39358495551,-0.080345534155,6.14822349795,0.0,121.787107557,1,6.14822349795
8.6,6.14597942721,-0.303798046406,-3.85402057279,7.7,2.3,121.787107557,0,6.10756437961
3.2,6.63129653906,-1.2955197094,0.730445873825,5.90085066523,0.0,125.886256892,1,5.90085066523
3.6,6.12273789451,-0.225229618521,-0.00172359178114,6.1244614863,0.0,129.761795406,1,6.1244614863
8.0,6.14597942721,-0.483074353346,-3.85402057279,7.9,2.1,129.761795406,0,6.46306427318
3.4,6.13254809641,-1.51137222457,-0.602352188808,6.73490028522,0.0,133.02689512,1,6.73490028522
3.4,6.12391476298,0.0968998265511,0.105945711948,6.01796905103,0.0,137.008926069,1,6.01796905103
7.0,6.14597942721,0.0220391494129,-3.85402057279,9.0,1.0,137.008926069,0,6.16211764824
1.9,6.54383417093,-1.32356730611,-0.514647291886,7.05848146281,0.0,139.950444607,1,7.05848146281
3.4,6.05157503086,-0.253598067969,0.263144017641,5.78843101322,0.0,144.162013593,1,5.78843101322
9.1,6.14597942721,-0.613284818695,-3.85402057279,8.9,1.1,144.162013593,0,6.54064366844
1.6,6.89523534183,-2.30946392936,1.18519985648,5.71003548535,0.0,148.451978108,1,5.71003548535
2.9,5.87190029562,-0.815589859448,0.515197336119,5.3567029595,0.0,153.095275148,1,5.3567029595
9.0,6.14597942721,-1.43356263967,-3.85402057279,8.1,1.9,153.095275148,0,7.02936519418
1.0,6.08598087983,-1.1450064277,0.662940666982,5.42304021284,0.0,157.672234936,1,5.42304021284
0.1,5.52012355452,-5.1161822344,-2.2857984634,7.80592201791,0.0,159.866312918,1,7.80592201791
9.1,6.14597942721,-1.28292298382,-3.85402057279,8.1,1.9,159.866312918,0,6.93961408722
0.9,5.63332499241,-0.921694591185,-0.326972734015,5.96029772643,0.0,163.906015191,1,5.96029772643
1.8,7.08086674532,0.106495928266,0.101641860329,6.97922488499,0.0,166.926790306,1,6.97922488499
6.0,6.14597942721,-2.86135018824,-3.85402057279,9.4,0.6,166.926790306,0,7.88004101561
1.0,5.8565819752,-0.23018387151,0.252642750529,5.60393922467,0.0,171.322851082,1,5.60393922467
2.0,7.01146568309,-0.708395214022,0.467120537645,6.54434514545,0.0,174.778505936,1,6.54434514545
8.1,6.14597942721,-0.31974776426,-3.85402057279,8.6,1.4,174.778505936,0,6.36575429141
1.0,5.68407750514,-0.118985070558,0.202770088302,5.48130741683,0.0,179.297198519,1,5.48130741683
2.5,6.69251577999,-2.74826206653,-1.179979745,7.87249552499,0.0,181.424702994,1,7.87249552499
8.0,6.14597942721,-0.0732080678615,-3.85402057279,8.9,1.1,181.424702994,0,6.21886594029
0.9,5.54562608884,-1.0381224658,-0.381344551462,5.9269706403,0.0,185.497732354,1,5.9269706403
2.4,7.49820594987,-2.04677195882,1.06738250769,6.43082344218,0.0,189.066908912,1,6.43082344218
8.5,6.14597942721,-0.923775154808,-3.85402057279,8.0,2.0,189.066908912,0,6.72563381069
1.2,5.80600814858,0.252708132354,0.0360656867958,5.76994246179,0.0,193.29696645,1,5.76994246179
2.4,6.76939717362,-0.509777527296,0.378040505149,6.39135666847,0.0,196.905609782,1,6.39135666847
9.2,6.14597942721,0.0356909403858,-3.85402057279,7.1,2.9,196.905609782,0,6.15398391118
1.2,5.78138249764,-0.728331006615,0.476061740623,5.30532075701,0.0,201.600289025,1,5.30532075701
3.5,6.51127111671,0.00907890878042,0.145333393569,6.36593772314,0.0,205.234351301,1,6.36593772314
9.4,6.14597942721,-1.93690312492,-1.18327602808,6.0,1.32925545529,207.905095846,1,7.32925545529
2.2,5.45632754114,-1.9362548887,1.01781560174,4.4385119394,0.0,213.466583907,1,4.4385119394
4.5,6.41203747558,-0.611197379914,-0.181970536352,6.59400801193,0.0,216.872575895,1,6.59400801193
9.0,6.95392029918,-0.0699737406136,0.180788506822,6.4,0.37313179236,220.099444102,1,6.77313179236
3.0,4.76136304827,-0.820019835589,0.517184180418,4.24417886785,0.0,225.855265235,1,4.24417886785
4.5,6.5362869578,-1.04339364605,0.617367334412,5.91891962339,0.0,229.936345611,1,5.91891962339
8.8,6.83047790672,-0.495556093725,-3.16952209328,7.2,2.8,229.936345611,0,6.45881571453
3.2,4.40822968988,-0.88063512194,-0.307797961878,4.71602765176,0.0,235.220317959,1,4.71602765176
5.5,6.11474854186,0.133851001753,-3.88525145814,7.02537543199,2.97462456801,235.220317959,0,6.02537543199
8.8,6.83047790672,-0.807851404509,-0.510587013058,2.6,4.74106491978,237.87925304,1,7.34106491978
4.2,4.61839413825,-2.38660275629,1.21979662035,3.3985975179,0.0,244.480655522,1,3.3985975179
6.8,6.11474854186,-3.41965465954,-2.06669939241,8.18144793427,0.0,246.299207587,1,8.18144793427
8.8,7.17910671924,-0.864328358187,-0.300182703205,5.8,1.67928942244,248.819918165,1,7.47928942244
4.8,3.78551700588,-2.53785520366,-1.08171974004,4.86723674592,0.0,253.952681419,1,4.86723674592
6.5,7.525890887,-0.320891183058,0.293324979758,7.23256590724,0.0,256.720115512,1,7.23256590724
8.0,7.38407146899,-0.643985871951,-2.61592853101,7.1,2.9,256.720115512,0,6.94583852126
5.4,4.52411524438,-0.951280638705,-0.340789418207,4.86490466258,0.0,261.855210849,1,4.86490466258
5.9,7.32560859082,-1.87106363311,0.988577323605,6.33703126721,0.0,265.518179582,1,6.33703126721
7.8,7.38407146899,-0.634341957104,-0.407210084294,7.3,0.491281553282,267.726898029,1,7.79128155328
4.2,4.75680625913,0.0940169686279,0.107238673727,4.6495675854,0.0,273.077330443,1,4.6495675854
5.8,6.65060799426,0.124177237343,0.0937117932084,6.55689620105,0.0,276.520434242,1,6.55689620105
7.6,7.66211451454,0.125530312745,0.0931049388905,7.4,0.169009575653,278.951424667,1,7.56900957565
4.1,4.68358369271,-0.957231848581,-0.343568633219,5.02715232593,0.0,283.924272341,1,5.02715232593
5.0,6.58662158186,-0.423716239412,0.339442017533,6.24717956433,0.0,287.677092776,1,6.24717956433
7.4,7.59854246227,-0.388843212179,-2.40145753773,7.4,2.6,287.677092776,0,7.27474099745
3.3,4.91817235547,-0.236546098585,-0.00700838797087,4.92518074344,0.0,292.751912033,1,4.92518074344
3.5,6.35485057229,-0.347232455875,-0.0586989168257,6.41354948911,0.0,296.338362544,1,6.41354948911
7.5,7.59854246227,-1.17251742995,0.444106999718,6.6,0.554435462551,299.183927081,1,7.15443546255
2.5,4.92295768278,0.19273892352,0.0629618769579,4.85999580582,0.0,304.323931276,1,4.85999580582
3.6,6.3949301927,-0.548164235186,0.395256943637,5.99967324906,0.0,308.324258026,1,5.99967324906
6.5,7.29530620286,-1.61655472602,-2.70469379714,8.7,1.3,308.324258026,0,7.94677861984
2.3,4.87996731319,0.178200060416,0.06948255706,4.81048475613,0.0,313.51377327,1,4.81048475613
3.0,6.12504875158,-0.519471177048,0.382388107063,5.74266064452,0.0,317.771112626,1,5.74266064452
8.2,7.29530620286,-1.99963972133,-2.70469379714,2.9,7.1,317.771112626,0,6.46493309307
2.0,4.83252462323,-0.764361479034,-0.253498170641,5.08602279387,0.0,322.685089832,1,5.08602279387
3.4,5.86395415208,-1.95258936649,-0.808400594084,6.67235474616,0.0,326.012735086,1,6.67235474616
8.6,7.29530620286,-0.971239430712,-2.70469379714,8.2,1.8,326.012735086,0,6.94519602879
3.8,5.00561317414,0.0673475690552,0.119199899435,4.88641327471,0.0,331.126321811,1,4.88641327471
4.0,6.41593007772,-0.225466881315,-0.00183439350624,6.41776447123,0.0,334.70855734,1,6.41776447123
8.4,7.29530620286,-0.826473603795,-2.70469379714,7.7,2.3,334.70855734,0,7.01280166996
3.7,4.92422348281,-1.10257882614,0.643911887679,4.28031159513,0.0,340.428245745,1,4.28031159513
3.6,6.41718260161,-1.60412226036,-0.645666455522,7.06284905713,0.0,343.365396688,1,7.06284905713
8.2,7.29530620286,-0.376452354117,-2.70469379714,7.9,2.1,343.365396688,0,7.5488656617
2.9,4.4845604459,-1.07216797536,0.630272621104,3.8542878248,0.0,349.511108863,1,3.8542878248
4.0,4.93333333333,-2.40394434415,-1.01918336865,5.95251670198,0.0,4.04748329802,1,5.95251670198
6.0,5.25,-2.31068399106,-0.975630783759,6.22563078376,0.0,3.77436921624,1,6.22563078376
8.0,6.81111111111,-3.30103840253,-1.43812629391,4.6,3.64923740502,1.75076259498,1,8.24923740502
4.5,5.62923173745,-0.374378722249,0.317314141085,5.31191759636,0.0,6.43884499861,1,5.31191759636
5.0,5.91616069915,-0.119807891258,0.203139123386,5.71302157576,0.0,10.7258234228,1,5.71302157576
5.0,7.7930637446,-1.71714930447,-2.2069362554,7.0,3.0,10.7258234228,0,6.87351699738
4.5,5.41256964191,0.292518811683,0.0182105971168,5.3943590448,0.0,15.3314643781,1,5.3943590448
5.5,5.7774573057,0.286892998336,0.0207337744028,5.7567235313,0.0,19.5747408468,1,5.7567235313
8.0,7.7930637446,-0.911046129095,-0.572070429966,6.0,2.36513417456,21.2096066722,1,8.36513417456
5.0,5.4001354462,0.162538581185,0.076506730495,5.32362871571,0.0,25.8859779565,1,5.32362871571
6.0,5.76330028454,-0.443325038153,-4.23669971546,6.41506372077,3.58493627923,25.8859779565,0,5.41506372077
8.0,8.18367343418,-0.213422597311,0.24512531905,6.3,1.63854811513,27.9474298414,1,7.93854811513
5.0,5.34789665062,0.332863199488,0.00011613918615,5.34778051143,0.0,32.5996493299,1,5.34778051143
5.1,5.76330028454,-0.223756595655,0.00103569010262,5.76226459444,0.0,36.8373847355,1,5.76226459444
7.0,8.01630186633,-0.803521463569,0.509784660567,7.6,-0.0934827942384,39.3308675297,1,7.50651720576
4.1,5.34781735078,-0.783904199508,0.500986317636,4.84683103315,0.0,44.4840364966,1,4.84683103315
5.1,5.76259311534,-0.437905063992,-0.101043024816,5.86363614015,0.0,48.6204003564,1,5.86363614015
7.6,7.66822090009,-0.63470417623,-0.192948210231,7.3,0.561169110325,50.7592312461,1,7.86116911032
4.0,5.0057438931,-1.2291228837,-0.47054174662,5.47628563972,0.0,55.2829456064,1,5.47628563972
5.0,5.83158529268,-1.77215927649,0.944218719663,4.88736657302,0.0,60.3955790334,1,4.88736657302
7.1,7.79996593804,-0.367768546886,-2.20003406196,8.2,1.8,60.3955790334,0,7.4856164606
6.0,5.3270297977,-2.1271536708,1.10343370551,4.22359609218,0.0,66.1719829412,1,4.22359609218
5.0,5.1868727509,0.0664132666323,0.119618934072,5.06725381682,0.0,71.1047291243,1,5.06725381682
6.6,7.79996593804,-1.04280015447,0.383529032068,7.3,0.116436905972,73.6882922184,1,7.41643690597
