drndg_beh,drndg_opb,drndg_clh,drndg_rpe,drndg_cob,drndg_coe,drndg_cmr,drndg_otb,drndg_sib
7.0,6.483,-1.4144885329272285,-3.5170000000000003,8.2,1.8000000000000007,51.87322800323725,0,5.487650591788328
2.5,3.3333717123257927,-0.94570920485576948,-0.18524810200359454,3.518619814329387,0.0,58.35460818890786,1,3.518619814329387
nan,4.888123319100354,nan,nan,nan,nan,58.35460818890786,0,3.8824082071296746
7.6,6.483,-1.2596960125384646,-0.8215307324319454,7.3999999999999995,-0.0954692675680544,61.05007745647592,1,7.304530732431945
2.5,3.4161776139213993,-0.93679341193279708,0.12699156891103414,3.289186045010365,0.0,67.76089141146555,1,3.289186045010365
3.0,4.888123319100354,-1.0929054915099914,-0.5784692933318745,5.466592612432229,0.0,72.29429879903333,1,5.466592612432229
nan,6.85022423739708,nan,nan,nan,nan,72.29429879903333,0,8.223301534409078
2.5,3.359412382618167,-1.5002339833598268,-1.07965657150777,4.439068954125937,0.0,77.85522984490738,1,4.439068954125937
3.0,5.146699093219702,-3.1721065704315361,-4.853300906780298,4.007397159283397,5.992602840716603,77.85522984490738,0,3.0073971592833972
7.6,6.85022423739708,-1.3316686151401824,-3.1497757626029204,6.6,3.4000000000000004,77.85522984490738,0,5.943719274278734
2.5,3.8420188700821405,-2.6190004106847922,-1.856923686484802,5.6989425565669425,0.0,82.15628728834044,1,5.6989425565669425
3.5,5.146699093219702,-2.1851012306762452,1.6009136361387108,3.5457854570809912,0.0,88.61050183125944,1,3.5457854570809912
7.5,6.85022423739708,-1.017759250945715,-3.1497757626029204,7.0,3.0,88.61050183125944,0,7.276033306498057
3.0,4.6720637579408475,-1.1394462820656999,-0.6554229506354154,5.327486708576263,0.0,93.28301512268318,1,5.327486708576263
4.0,4.431090697865699,-1.6358494176672354,1.2009749878635638,3.230115710002135,0.0,100.05289941268104,1,3.230115710002135
7.6,6.85022423739708,-1.2124615225643385,-3.1497757626029204,8.299999999999999,1.700000000000001,100.05289941268104,0,6.089602821786819
2.5,4.9650378168748786,-2.1974845898058497,-1.608784945128182,6.5738227620030605,0.0,103.47907665067798,1,6.5738227620030605
nan,3.8942548782906856,nan,nan,nan,nan,103.47907665067798,0,3.918440598989776
7.5,6.85022423739708,-1.4045564996932158,-0.9851178154024485,6.6,1.2353420527995285,105.64373459787845,1,7.835342052799528
nan,5.684164687347176,nan,nan,nan,nan,105.64373459787845,1,6.378915710768064
3.5,3.8942548782906856,-1.0103511665627607,-0.4076755935428782,4.301930471833564,0.0,111.34180412604489,1,4.301930471833564
8.0,7.290571900881974,-1.0438396104110916,-2.7094280991180257,8.2,1.8000000000000007,111.34180412604489,0,6.806296656098698
2.5,5.684164687347176,-1.2683817303959843,0.832245964786301,4.851918722560875,0.0,116.48988540348401,1,4.851918722560875
3.5,4.076485868604352,-0.9289977314426161,-5.923514131395648,5.061582471729179,4.938417528270821,116.48988540348401,0,4.061582471729179
7.5,7.290571900881974,-1.0462761468146327,-2.7094280991180257,7.8999999999999995,2.1000000000000005,116.48988540348401,0,6.801191134729066
2.5,5.312150741087699,-1.8799639059787603,1.3929764177928714,3.9191743232948273,0.0,122.57071108018918,1,3.9191743232948273
3.5,4.076485868604352,-1.5344881120802736,-1.111550082459341,5.188035951063693,0.0,127.38267512912549,1,5.188035951063693
8.4,7.290571900881974,-1.374802303663194,-0.9538095194968657,8.1,0.14438142037884028,129.13829370874666,1,8.24438142037884
2.5,4.689490282334285,-2.4229018475016977,-5.310509717665715,3.943613628952908,6.0563863710470915,129.13829370874666,0,2.943613628952908
3.5,4.573348755463678,-1.1550721283015011,-0.6793078063072118,5.252656561770889,0.0,133.88563714697577,1,5.252656561770889
nan,7.7169247560970735,nan,nan,nan,nan,133.88563714697577,0,8.644386416212486
nan,4.689490282334285,nan,nan,nan,nan,133.88563714697577,1,4.691599262977178
4.0,4.876999344883001,-1.1734108915230479,-0.706310017226512,5.583309362109513,0.0,138.30232778486626,1,5.583309362109513
8.0,7.7169247560970735,-1.4352310505311368,-2.2830752439029265,9.299999999999999,0.7000000000000011,138.30232778486626,0,6.700539332725202
2.5,4.689490282334285,-0.97474841719820737,0.30588014044225886,4.383610141892026,0.0,143.91871764297423,1,4.383610141892026
nan,5.192719922583252,nan,nan,nan,nan,143.91871764297423,1,6.05020490914632
8.0,7.7169247560970735,-1.2203410012237992,-2.2830752439029265,8.299999999999999,1.700000000000001,143.91871764297423,0,6.945808260199088
nan,4.552761859556595,nan,nan,nan,nan,143.91871764297423,1,4.547755667724018
4.0,5.192719922583252,-0.99187258352918672,-4.807280077416748,6.551188030600465,3.448811969399535,143.91871764297423,0,5.551188030600465
8.0,7.7169247560970735,-0.979780334537105,-2.2830752439029265,8.5,1.5,143.91871764297423,0,8.039149488344297
2.5,4.552761859556595,-0.9313111632990182,0.07029918144509306,4.482462678111502,0.0,149.43625496486274,1,4.482462678111502
4.0,5.192719922583252,-1.2573690540618176,-0.8186362340173527,6.011356156600605,0.0,153.42489880826213,1,6.011356156600605
8.4,7.7169247560970735,-1.4758078844939271,-1.0563257951473606,7.0,1.773250551244434,154.65164825701768,1,8.773250551244434
2.5,4.521338125450638,-1.4967196642777443,1.0763309893376887,3.4450071361129497,0.0,161.20664112090472,1,3.4450071361129497
4.0,5.558650319189009,-1.1650479801803597,-0.6941266661879251,6.252776985376934,0.0,164.9538641355278,1,6.252776985376934
8.5,8.189102386527944,-1.4181745279963793,-0.9991199185119903,8.6,0.5882223050399347,165.76564183048785,1,9.188222305039934
2.5,4.040218173216692,-1.0176396062844888,-0.4255223428808499,4.465740516097542,0.0,171.2999013143903,1,4.465740516097542
4.0,5.868924938975011,-1.5307961058943569,1.1081566472276654,4.760768291747346,0.0,176.53913302264294,1,4.760768291747346
8.5,8.635708990102804,-1.1142996496184423,-1.3642910098971957,9.1,0.9000000000000004,176.53913302264294,0,8.020668272181837
7.4,6.483,-0.92891388347022086,-3.5170000000000003,6.8999999999999995,3.1000000000000005,0,0,6.4901445507302915
5.6,4.817,-1.9853111392406178,-1.4680983365660154,6.285098336566016,0.0,3.7149016634339844,1,6.285098336566016
4.4,5.177,-1.6495635194696585,-4.823,4.964432297984483,5.035567702015517,0,0,3.964432297984483
nan,6.483,nan,nan,nan,nan,0,0,4.883940553094789
7.2,5.473239956445009,-1.0069034064839224,-0.3989552223717494,5.872195178816758,0.0,4.127804821183242,1,5.872195178816758
5.0,5.177,-1.2698033785968206,-0.833986686082234,6.010986686082234,0.0,8.116818135101008,1,6.010986686082234
7.7,6.483,-4.039486776220115,-2.519174837202347,4.8999999999999995,4.102174837202347,9.114643297898661,1,9.002174837202347
5.6,5.651572940845181,-2.2717012032543167,1.655175439169108,3.9963975016760727,0.0,15.118245796222588,1,3.9963975016760727
6.1,5.549792048678758,-1.1345017884664277,0.6476816257841493,4.902110422894609,0.0,20.21613537332798,1,4.902110422894609
7.3,7.609071152229449,-0.96649338924888162,0.2769851120453257,2.6,4.732086040184123,22.884049333143857,1,7.332086040184123
4.1,4.91170951953659,-1.5763222323117492,-1.1493013346862622,6.061010854222852,0.0,26.823038478921006,1,6.061010854222852
5.0,5.260278361953243,-0.97923447200463176,-0.3204919801384163,5.580770342091659,0.0,31.242268136829345,1,5.580770342091659
nan,7.485258807145188,nan,nan,nan,nan,31.242268136829345,0,8.537390094867137
6.0,5.425447216141349,-0.98442963955540486,0.3366218801119887,5.088825336029361,0.0,36.153442800799986,1,5.088825336029361
5.9,5.403538277075115,-1.1394320918884095,0.655400864677433,4.748137412397682,0.0,41.405305388402304,1,4.748137412397682
7.4,7.485258807145188,-2.7480152559383195,-2.514741192854812,8.1,1.9000000000000004,41.405305388402304,0,5.55876414981687
6.7,5.27497723573129,-0.97429522537878654,-0.3043650084470846,5.579342244178375,0.0,45.82596314422393,1,5.579342244178375
nan,5.1105740905643025,nan,nan,nan,nan,45.82596314422393,1,4.153758253642657
8.0,7.485258807145188,-1.0096103657601778,-2.514741192854812,7.199999999999999,2.8000000000000007,45.82596314422393,0,7.07944110450876
6.8,5.411028394507137,-0.96162090948427237,0.25841810903844564,5.1526102854686915,0.0,50.67335285875524,1,5.1526102854686915
7.5,5.1105740905643025,-1.6759309966851565,-4.8894259094356975,7.345124761450779,2.654875238549221,50.67335285875524,0,6.345124761450779
8.5,7.485258807145188,-1.5765465696703285,-1.1495004354025262,7.3,1.3347592425477144,52.03859361620752,1,8.634759242547714
nan,5.295515499766952,nan,nan,nan,nan,52.03859361620752,1,5.095902867318817
4.3,5.1105740905643025,-0.9803358191319842,-0.3239785143219649,5.434552604886267,0.0,56.60404101132126,1,5.434552604886267
8.2,7.999085501770117,-1.1710995639522175,-0.7029639179392548,7.8999999999999995,0.8020494197093724,57.90199159161189,1,8.702049419709372
7.1,5.295515499766952,-2.781037461819885,-1.9439016356683592,7.239417135435311,0.0,60.66257445617658,1,7.239417135435311
nan,5.255392486466221,nan,nan,nan,nan,60.66257445617658,0,4.757400735595429
nan,8.313310373088964,nan,nan,nan,nan,60.66257445617658,0,8.888899975968334
6.8,6.164439530910709,-1.3189697383850749,-0.8921003305696189,7.056539861480328,0.0,63.606034594696254,1,7.056539861480328
6.9,5.255392486466221,-1.5538343119567946,-1.1291650467506713,6.384557533216892,0.0,67.22147706147936,1,6.384557533216892
7.7,8.313310373088964,-2.0185692064511978,-1.4910284486055012,8.299999999999999,1.504338821694466,67.41713823978489,1,9.804338821694465
6.6,6.563208378675329,-0.94250169243211168,0.16665201003644636,6.396556368638882,0.0,71.020581871146,1,6.396556368638882
7.4,5.760129262363771,-1.3200523551232539,-0.8933374247571049,6.653466687120876,0.0,74.36711518402512,1,6.653466687120876
8.3,8.979800089615622,-2.9101896468197603,-2.0105347191707157,7.8999999999999995,3.0903348087863387,73.37678037523878,1,10.990334808786338
5.2,6.488714930189038,-2.0385649966430432,1.5046465517523808,4.984068378436657,0.0,78.39271199680212,1,4.984068378436657
4.0,6.1594510912301965,-0.94637457223189725,0.18887652531934762,5.970574565910849,0.0,82.42213743089127,1,5.970574565910849
8.3,9.878509109084932,-1.0773716257159844,0.5503948858183048,7.3,2.028114223266628,83.09402320762464,1,9.328114223266628
3.8,5.816137921555724,-1.4188048204353674,-0.9997632390728466,6.81590116062857,0.0,86.27812204699607,1,6.81590116062857
4.5,6.075023284412448,-1.1504399703874362,0.6723158239500542,5.402707460462394,0.0,90.87541458653368,1,5.402707460462394
8.1,9.63248259512415,-1.0333954266904815,-0.4617513281877095,7.6,2.4942339233118602,90.78118066322182,1,10.09423392331186
6.3,6.263032089421286,-1.0457915626630203,-0.4883696199542795,6.751401709375566,0.0,94.02977895384625,1,6.751401709375566
nan,5.774498111106774,nan,nan,nan,nan,94.02977895384625,0,4.90464360858947
7.9,9.838885438824057,-0.9336022237804521,-0.09806220732816406,8.6,1.3369476461522218,94.09283130769403,1,9.936947646152221
nan,6.481333309540849,nan,nan,nan,nan,94.09283130769403,1,7.032310446976426
3.9,5.774498111106774,-2.5252534145501979,-4.225501888893226,4.969808953408277,5.030191046591723,94.09283130769403,0,3.9698089534082777
8.1,9.882719245499747,-0.93324500866284088,0.09427304080765175,9.299999999999999,0.4884462046920959,94.30438510300193,1,9.788446204692095
4.4,6.481333309540849,-1.2617303854123616,0.8240529545287085,5.657280355012141,0.0,98.6471047479898,1,5.657280355012141
5.1,5.774498111106774,-2.5542051843976603,-1.8209806030700326,7.5954787141768065,0.0,101.051626033813,1,7.5954787141768065
8.3,9.840579196258727,-1.6296485859009673,-1.1956964432933415,8.0,3.036275639552068,100.01535039426092,1,11.036275639552068
5.2,6.112981638866517,-0.94683045863941961,0.19132287177788587,5.921658767088631,0.0,104.09369162717229,1,5.921658767088631
5.8,6.588476440679079,-0.97869041359337428,-0.31875558248036295,6.907232023159442,0.0,107.18645960401285,1,6.907232023159442
nan,10.37505550641085,nan,nan,nan,nan,107.18645960401285,0,10.626585239583978
6.8,6.027460315181802,-1.2740373459515646,-0.8391495294401201,6.866609844621922,0.0,110.31984975939093,1,6.866609844621922
6.3,6.730960186047802,-1.9467566627575257,-1.441059985880913,8.172020171928715,0.0,112.14782958746221,1,8.172020171928715
7.6,10.37505550641085,-1.5082806907116926,1.0872328199328738,7.0,2.287822686477977,112.86000690098423,1,9.287822686477977
nan,6.402560154841535,nan,nan,nan,nan,112.86000690098423,1,6.902722360300806
4.3,7.37511399973657,-0.9368303473156091,-0.12728791828959718,7.502401918026167,0.0,115.35760498295807,1,7.502401918026167
7.5,9.889062435900856,-1.952813230790414,-1.4453409608143666,8.4,2.934403396715222,114.02320158624285,1,11.334403396715222
4.4,6.402560154841535,-0.93104169221760058,0.06627367510212423,6.336286479739411,0.0,117.68691510650343,1,6.336286479739411
nan,7.43201169921202,nan,nan,nan,nan,117.68691510650343,1,8.741081327738481
8.2,10.535129845384878,-0.99343332136359808,0.36288235255411116,7.8,2.372247492830767,117.51466761367267,1,10.172247492830767
nan,6.372935822070886,nan,nan,nan,nan,117.51466761367267,1,6.445497901149987
4.3,7.43201169921202,-1.5047163279805182,-1.0838833848228537,8.515895084034874,0.0,118.99877252963779,1,8.515895084034874
8.3,10.37292143379319,-0.93249913860420042,-0.08582355230053729,9.4,1.0587449860937266,118.54002754354406,1,10.458744986093727
4.0,6.372935822070886,-1.6052387348022303,-1.1746867694380079,7.547622591508894,0.0,120.99240495203516,1,7.547622591508894
4.3,7.916507572227836,-2.5519756774610416,-1.8197312210063359,9.736238793234172,0.0,121.256166158801,1,9.736238793234172
8.8,10.411284561671529,-1.0572223167892216,0.5116892712013446,8.4,1.4995952904701841,121.3565708683308,1,9.899595290470184
3.5,6.898020808009676,-1.1136627284694613,0.6139834184834214,6.2840373895262545,0.0,125.07253347880456,1,6.2840373895262545
3.9,8.729927428017668,-1.3157312471020879,-0.888389458451007,9.618316886468675,0.0,125.45421659233588,1,9.618316886468675
7.8,10.182559457444528,-0.95804361782407887,0.2438883528048823,8.799999999999999,1.1386711046396467,125.51554548769624,1,9.938671104639646
4.1,6.623570219947586,-1.331723717399786,-0.906566968176227,7.530137188123813,0.0,127.98540829957243,1,7.530137188123813
6.5,9.127037515945268,-0.93736713348161627,-0.13151944828954676,9.258556964234815,0.0,128.7268513353376,1,9.258556964234815
nan,6.483,nan,nan,nan,nan,0,0,6.9633367103821655
4.3,4.817,-0.93675943450959165,0.1267183405654535,4.690281659434547,0.0,5.309718340565453,1,4.690281659434547
3.6,5.177,-0.97358083596001888,0.3019611913389264,4.875038808661073,0.0,5.124961191338927,1,4.875038808661073
nan,6.483,nan,nan,nan,nan,5.124961191338927,0,6.887073949505555
4.0,4.760356901767242,-0.95780782279164467,0.242900102117531,4.517456799649711,0.0,10.607504391689215,1,4.517456799649711
4.1,5.042023347471499,-1.3946992020379203,-0.9748570415947961,6.016880389066295,0.0,14.59062400262292,1,6.016880389066295
4.2,6.483,-1.2443870703991926,-0.8022963545832837,6.8999999999999995,0.38529635458328393,17.305327648039636,1,7.285296354583283
4.6,4.6517805561207055,-2.5530664375041119,1.8203425736231855,2.83143798249752,0.0,24.473889665542117,1,2.83143798249752
4.7,5.477784445064373,-1.9539324298556724,1.4461306590141625,4.03165378605021,0.0,30.442235879491907,1,4.03165378605021
4.7,6.841626470498728,-0.99596765230174589,-0.3699380269385877,6.3,0.9115644974373156,33.230671382054595,1,7.211564497437315
4.8,3.8380874257111417,-1.3649689111660606,-0.9432340706898739,4.781321496401016,0.0,38.44934988565358,1,4.781321496401016
5.5,4.831364040485042,-1.1005775992174724,-0.5918440313737063,5.423208071858748,0.0,43.02614181379484,1,5.423208071858748
nan,7.0069887685402765,nan,nan,nan,nan,43.02614181379484,0,6.66104984644976
4.7,4.259713055309516,-0.94426630456845839,0.17712440297644516,4.0825886523330706,0.0,48.943553161461764,1,4.0825886523330706
5.2,5.095918322509089,-0.97080615090475209,-0.29243742685413654,5.3883557493632255,0.0,53.555197412098536,1,5.3883557493632255
5.3,7.0069887685402765,-1.0066210426740014,-0.3982325838159042,7.3,0.10522135235618091,56.14997605974236,1,7.405221352356181
5.1,4.180538447179044,-2.3482766480779103,1.7017152984438217,2.4788231487352226,0.0,63.671152911007134,1,2.4788231487352226
nan,5.226637852312888,nan,nan,nan,nan,63.671152911007134,1,5.097585572281611
6.0,7.184998733505986,-0.92937698638492405,0.03155736319332636,7.1,0.05344137031265994,66.51771154069448,1,7.15344137031266
5.0,3.419871708774656,-2.8617046330461151,-1.9857821461303042,5.40565385490496,0.0,71.11205768578952,1,5.40565385490496
5.2,5.226637852312888,-1.3904829971859074,-4.773362147687112,7.1970729868828816,2.8029270131171184,71.11205768578952,0,6.1970729868828816
7.5,7.170892592158569,-2.701324820896938,-2.8291074078414313,8.0,2.0,71.11205768578952,0,5.2692817383971775
nan,4.307516328094902,nan,nan,nan,nan,71.11205768578952,1,3.831612369083331
5.5,5.226637852312888,-0.92931988196067361,-0.029654050741160454,5.2562919030540485,0.0,75.85576578273547,1,5.2562919030540485
8.0,7.170892592158569,-2.9918655925836122,-2.8291074078414313,8.0,2.0,75.85576578273547,0,5.119335836536566
5.8,4.307516328094902,-1.1450377158505751,-0.6640684358012638,4.971584763896166,0.0,80.88418101883931,1,4.971584763896166
nan,5.239893212994187,nan,nan,nan,nan,80.88418101883931,0,6.073155297069644
nan,7.170892592158569,nan,nan,nan,nan,80.88418101883931,0,6.553683587168826
5.4,4.604354918898067,-2.072742799045685,-5.395645081101933,4.076712683895971,5.923287316104029,80.88418101883931,0,3.0767126838959706
6.1,5.239893212994187,-1.0338412895674136,-0.46273527910094625,5.702628492095133,0.0,85.18155252674418,1,5.702628492095133
8.0,7.170892592158569,-1.4617183739441553,-2.8291074078414313,8.6,1.4000000000000004,85.18155252674418,0,8.213523287117267
6.4,4.604354918898067,-1.1179456100586365,-0.6210584297719688,5.225413348670036,0.0,89.95613917807415,1,5.225413348670036
6.2,5.44673588275231,-1.1769288558879381,0.7113727513278567,4.735363131424453,0.0,95.2207760466497,1,4.735363131424453
8.3,7.170892592158569,-0.99432802946624788,-2.8291074078414313,9.0,1.0,95.2207760466497,0,7.536281405980547
5.8,4.8819680370061365,-1.3564266092582757,0.933949949278829,3.9480180877273074,0.0,101.2727579589224,1,3.9480180877273074
5.4,5.128752262908758,-1.396635971505948,-0.9768815939588729,6.105633856867631,0.0,105.16712410205477,1,6.105633856867631
9.1,7.170892592158569,-1.6815720654726525,-2.8291074078414313,8.1,1.9000000000000004,105.16712410205477,0,5.9316895145613175
5.0,4.4644924096785,-1.2667566865242372,0.8302517277283696,3.6342406819501307,0.0,111.53288342010464,1,3.6342406819501307
4.9,5.565418335408374,-0.95352967095774621,0.22421457186629734,5.341203763542077,0.0,116.19167965656256,1,5.341203763542077
8.2,7.170892592158569,-1.9610473612948593,-1.451140849836075,8.299999999999999,0.3220334419946447,117.56964621456791,1,8.622033441994644
4.5,4.093369887383919,-1.3480262144710746,-0.9247291615998057,5.018099048983725,0.0,122.55154716558418,1,5.018099048983725
nan,5.4651944217841395,nan,nan,nan,nan,122.55154716558418,0,5.607016903262143
7.6,7.819552552035294,-0.93920949103737283,-2.1804474479647062,9.0,1.0,122.55154716558418,0,7.964659902516382
nan,4.5067238226190325,nan,nan,nan,nan,122.55154716558418,1,4.350869323816045
6.0,5.4651944217841395,-0.93467827478372578,-0.10868098160649264,5.573875403390632,0.0,126.97767176219355,1,5.573875403390632
8.5,7.819552552035294,-1.1543990442063368,-2.1804474479647062,8.7,1.3000000000000007,126.97767176219355,0,8.49784885125781
4.5,4.5067238226190325,-2.5191326461954584,-1.801226072517597,6.3079498951366295,0.0,130.66972186705692,1,6.3079498951366295
5.4,5.513774820562242,-1.0401289387866555,-0.47639479474667645,5.990169615308918,0.0,134.679552251748,1,5.990169615308918
8.9,7.819552552035294,-1.6732932354628922,-1.2323691811062893,8.1,0.9519217331415835,135.6276305186064,1,9.051921733141583
4.4,5.311871877034398,-1.259360050652131,0.8211134604241188,4.490758416610279,0.0,141.13687210199612,1,4.490758416610279
5.0,5.726723293814007,-0.95352261954406414,0.2241824880381902,5.5025408057758165,0.0,145.6343312962203,1,5.5025408057758165
nan,8.370421575989806,nan,nan,nan,nan,145.6343312962203,0,8.194995931873313
4.2,4.944834160224817,-1.8596314753924761,-1.3780061957933727,6.322840356018189,0.0,149.3114909402021,1,6.322840356018189
7.1,5.6265137216609356,-2.7276192261179681,-4.3734862783390644,4.710849428347759,5.289150571652241,149.3114909402021,0,3.710849428347759
8.0,8.370421575989806,-2.8575696813503808,-1.6295784240101945,7.1,2.9000000000000004,149.3114909402021,0,6.386764699551685
nan,5.560802929744455,nan,nan,nan,nan,149.3114909402021,1,4.803568384458097
4.6,5.6265137216609356,-1.0312279441089849,-0.45693784163750806,6.083451563298444,0.0,153.22803937690367,1,6.083451563298444
8.3,8.370421575989806,-2.2916262295826044,1.6674101994241317,6.199999999999999,0.5030113765656745,156.52502800033798,1,6.703011376565674
3.6,5.560802929744455,-1.2589895476881401,0.8206530416336353,4.740149888110819,0.0,161.78487811222718,1,4.740149888110819
nan,5.830764936872901,nan,nan,nan,nan,161.78487811222718,1,6.419257976502022
8.4,7.625089216847218,-1.1044868206717464,-2.3749107831527816,8.1,1.9000000000000004,161.78487811222718,0,7.02654519082767
nan,5.19397102013422,nan,nan,nan,nan,161.78487811222718,1,4.726010086622755
4.1,5.830764936872901,-1.4466871589617791,-1.027819089754133,6.858584026627034,0.0,164.92629408560015,1,6.858584026627034
8.5,7.625089216847218,-1.0297490724860352,-2.3749107831527816,8.1,1.9000000000000004,164.92629408560015,0,7.171464926012609
3.4,5.19397102013422,-1.206146264157391,0.7521040803526482,4.441866939781572,0.0,170.4844271458186,1,4.441866939781572
4.5,6.2902000699929985,-1.1167497370940656,-0.6190910701734484,6.909291140166447,0.0,173.57513600565213,1,6.909291140166447
8.3,7.625089216847218,-2.9329379782104152,-2.3749107831527816,8.7,1.3000000000000007,173.57513600565213,0,5.603045448108746
6.1,4.857780496216586,-3.3552278546560399,-5.142219503783414,3.632872226507822,6.367127773492178,173.57513600565213,0,2.632872226507822
4.0,6.56693377836053,-1.1374619701852722,-0.652327257686804,7.219261036047334,0.0,176.3558749696048,1,7.219261036047334
8.7,7.625089216847218,-1.1036168760965053,-2.3749107831527816,8.5,1.5,176.3558749696048,0,8.222148753377105
3.5,4.857780496216586,-1.539824153155662,-1.1164363738329985,5.974216870049585,0.0,180.3816580995552,1,5.974216870049585
4.2,6.858524062546532,-0.93755142248648138,-0.1329411588113807,6.991465221357912,0.0,183.3901928781973,1,6.991465221357912
6.3,4.817,-1.4693458119001563,-5.183,4.766933209272909,5.233066790727091,0,0,3.766933209272909
5.2,5.177,-0.99947615995591943,-0.37948939522898417,5.556489395228984,0.0,4.443510604771016,1,5.556489395228984
5.2,6.483,-2.4855028843745091,-1.782078540426899,4.3,3.965078540426899,1.7349214595731013,1,8.265078540426899
4.8,4.817,-0.92918199817956937,-0.02445510652503824,4.841455106525038,0.0,6.893466353048063,1,4.841455106525038
4.8,5.346631759667355,-2.6346282171381521,1.8654890587067108,3.481142700960644,0.0,13.41232365208742,1,3.481142700960644
nan,7.279589107570824,nan,nan,nan,nan,13.41232365208742,0,7.141940106594597
4.5,4.827931432616692,-1.031189387180524,0.45685175634432973,4.3710796762723625,0.0,19.041243975815057,1,4.3710796762723625
4.5,4.512758150425455,-1.4180583120499486,-0.9990012551511125,5.5117594055765675,0.0,23.529484570238488,1,5.5117594055765675
4.5,7.279589107570824,-0.93283489061616753,-2.720410892429176,7.3999999999999995,2.6000000000000005,23.529484570238488,0,7.189863507075211
3.9,4.6237186975307765,-1.3328511218899108,-0.9078346757141356,5.531553373244912,0.0,27.997931196993576,1,5.531553373244912
4.4,4.959311711478002,-0.95480931658003287,-0.22996283881483226,5.189274550292835,0.0,32.80865664670074,1,5.189274550292835
4.3,7.279589107570824,-5.0152098507540765,-2.887371136008958,6.1,4.066960243579782,32.64169640312096,1,10.166960243579782
4.1,5.029520797574995,-1.1307992188020706,-0.641823578368057,5.671344375943052,0.0,36.97035202717791,1,5.671344375943052
3.9,5.062105100428233,-1.013739536953608,-4.937894899571767,6.4781728146791036,3.5218271853208964,36.97035202717791,0,5.4781728146791036
nan,8.570244005366828,nan,nan,nan,nan,36.97035202717791,0,10.247314934299082
5.1,5.316415937105517,-1.0215423588655181,-0.43477771344288474,5.751193650548402,0.0,41.21915837662951,1,5.751193650548402
nan,5.062105100428233,nan,nan,nan,nan,41.21915837662951,1,6.590174367838972
5.0,8.570244005366828,-1.0603345878827921,-0.5178567038744077,6.6,2.4881007092412357,42.131057667388276,1,9.088100709241235
4.9,5.510761575014486,-1.7410805143132035,1.287258095663411,4.223503479351075,0.0,47.9075541880372,1,4.223503479351075
4.8,5.062105100428233,-4.5406595572911144,-4.937894899571767,3.347563782206216,6.652436217793785,47.9075541880372,0,2.347563782206216
5.3,8.801725951998687,-1.8025567924322485,-1.3350870037077982,8.6,1.5368129557064858,47.77074123233072,1,10.136812955706485
nan,4.935357206252942,nan,nan,nan,nan,47.77074123233072,1,4.1918559502823545
5.5,5.062105100428233,-1.0311056621177104,0.4566647691707191,4.605440331257514,0.0,53.16530090107321,1,4.605440331257514
5.3,9.398509842656074,-0.93977450714898947,0.14902647091896704,8.0,1.2494833717371066,53.9158175293361,1,9.249483371737107
5.1,4.935357206252942,-0.96973111493592312,-0.28866305659274083,5.224020262845682,0.0,58.69179726649042,1,5.224020262845682
nan,4.857975948608921,nan,nan,nan,nan,58.69179726649042,0,3.847210916478897
4.6,9.331895010155295,-1.0777479447661513,0.5510919128975633,8.6,0.1808030972577317,59.91099416923269,1,8.780803097257731
5.0,5.0643895925498965,-1.7448891403712843,1.2902727478074887,3.774116844742408,0.0,66.13687732449029,1,3.774116844742408
5.2,4.857975948608921,-1.9470388897022446,-5.142024051391079,7.299235703934002,2.700764296065998,66.13687732449029,0,6.299235703934002
nan,9.085556925090083,nan,nan,nan,nan,66.13687732449029,0,9.309382912446067
4.6,4.487637674279949,-1.6815747522367199,-1.2392052893134977,5.726842963593446,0.0,70.41003436089684,1,5.726842963593446
4.7,4.857975948608921,-0.94767224725665578,-0.19575969555100592,5.053735644159927,0.0,75.35629871673692,1,5.053735644159927
5.0,9.085556925090083,-1.4972944994612218,1.0768756554728025,7.5,0.5086812696172807,77.34761744711963,1,8.00868126961728
4.9,5.041562438603082,-2.2148617432700526,1.6197659917928746,3.421796446810207,0.0,83.92582100030943,1,3.421796446810207
4.6,4.945480532520221,-0.97375995779110192,-0.302565704326514,5.248046236846735,0.0,88.6777747634627,1,5.248046236846735
5.2,8.60419350709374,-3.4961405474090976,-1.3958064929062601,8.7,1.3000000000000007,88.6777747634627,0,6.315589809558224
5.7,4.317527040271667,-1.448127774039033,-1.0292478924649924,5.346774932736659,0.0,93.33099983072603,1,5.346774932736659
5.6,5.080727402354173,-0.94550724758370885,-0.18413263173450822,5.264860034088681,0.0,98.06613979663734,1,5.264860034088681
6.3,8.60419350709374,-1.2477783131644229,-1.3958064929062601,8.299999999999999,1.700000000000001,98.06613979663734,0,7.797596796173562
4.8,4.777600848203519,-1.1477008829530335,0.6681469007261596,4.109453947477359,0.0,103.95668584915998,1,4.109453947477359
nan,5.163034688739498,nan,nan,nan,nan,103.95668584915998,0,6.367162245489207
5.8,8.60419350709374,-1.2378158758920059,0.7938972789625014,7.699999999999999,0.11029622813123918,106.14638962102875,1,7.8102962281312385
nan,4.478939183578925,nan,nan,nan,nan,106.14638962102875,1,3.784427556120159
6.3,5.163034688739498,-1.0215221508591152,-4.836965311260502,5.728304391046825,4.271695608953175,106.14638962102875,0,4.728304391046825
5.0,8.249321423397502,-2.8023875612683358,-1.9550734109104067,9.0,1.2043948343079087,105.94199478672084,1,10.204394834307909
